,POSTCODE_VAN,POSTCODE_TOT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter,Gemiddeld aantal telwielen
29214,1102DN,1102DN,23,100,100,100,100,3x25,2249,0,0,1
29216,1102DP,1102DP,29,100,"79,31",100,34,3x25,26152,"55,17",0,"2,2"
29218,1102DR,1102DS,26,100,"76,92",100,58,3x25,19801,"69,23",0,"2,2"
29219,1102DT,1102DT,25,100,96,100,100,3x25,2542,0,0,1
29220,1102DV,1102DV,32,100,"96,88",100,100,3x25,2396,0,0,1
29222,1102DW,1102DW,34,100,"97,06",100,100,3x25,2153,0,0,1
29224,1102DX,1102DX,32,100,"93,75",100,100,3x25,3937,"3,13",0,"1,1"
29226,1102DZ,1102DZ,45,100,"97,78",100,80,3x25,11428,"31,11",0,"2,3"
29227,1102EA,1102EA,29,100,"96,55",100,97,3x25,2808,"3,45",0,"1,7"
29229,1102EB,1102EB,24,100,100,100,100,3x25,2227,0,0,"1,7"
29231,1102EC,1102EC,23,100,100,100,96,3x25,3758,"4,35",0,"1,6"
29233,1102ED,1102ED,20,100,100,100,100,3x25,2804,5,0,"1,4"
29235,1102EE,1102EE,29,100,"96,55",100,97,3x25,2892,"3,45",0,"1,4"
29237,1102EG,1102EG,25,100,100,100,88,3x25,4654,8,0,"1,3"
29239,1102EH,1102EH,30,100,90,100,90,3x25,4120,10,0,"1,4"
29241,1102EJ,1102EJ,23,100,"95,65",100,100,3x25,3229,0,0,"1,5"
29243,1102EK,1102EK,26,100,100,100,100,3x25,3321,"3,85",0,"1,4"
29245,1102EL,1102EL,24,100,"95,83",100,100,3x25,2127,0,0,"1,4"
29247,1102EM,1102EM,32,100,"78,13",100,81,3x25,3845,"6,25",0,"1,5"
29249,1102EN,1102EN,24,100,100,100,100,3x25,2506,0,0,"1,2"
29251,1102EP,1102EP,31,100,100,100,100,3x25,3031,"3,23",0,"1,3"
29253,1102ER,1102ER,26,100,"96,15",100,100,3x25,2318,0,0,"1,7"
29255,1102GA,1102GA,27,100,"96,3",100,89,3x25,2769,0,0,"1,5"
29257,1102GB,1102GB,25,100,92,100,88,3x25,2214,0,0,"1,7"
29259,1102GC,1102GC,20,100,100,100,95,3x25,3202,0,0,"1,9"
29261,1102GD,1102GD,20,100,100,100,100,3x25,2510,0,0,"1,7"
29264,1102GE,1102GE,33,100,"93,94",100,94,3x25,2676,"3,03",0,"1,8"
29265,1102GG,1102GG,29,100,"93,1",100,90,3x25,7968,"10,34",0,"1,6"
29267,1102GH,1102GH,24,100,100,100,100,3x25,2241,0,0,"1,4"
29269,1102GJ,1102GJ,25,100,100,100,100,3x25,2610,0,0,"1,6"
29271,1102GK,1102GK,29,100,"96,55",100,97,3x25,2301,0,0,"1,8"
29273,1102GL,1102GL,27,100,100,100,100,3x25,2507,0,0,"1,9"
29275,1102GM,1102GM,24,100,100,100,100,3x25,2248,0,0,"1,6"
29277,1102GN,1102GN,24,100,"95,83",100,96,3x25,2521,0,0,"1,5"
29279,1102GP,1102GP,30,100,"96,67",100,100,3x25,2412,0,0,"1,8"
29281,1102GR,1102GR,26,100,"92,31",100,100,3x25,2276,0,0,"1,4"
29283,1102HA,1102HA,31,100,"87,1",100,87,3x25,5609,"12,9",0,"1,6"
29285,1102HB,1102HB,26,100,"88,46",100,100,3x25,1711,"3,85",0,"1,8"
29287,1102HC,1102HC,23,100,100,100,100,3x25,3692,"4,35",0,2
29289,1102HD,1102HD,20,100,90,100,100,3x25,2669,0,0,"1,5"
29291,1102HE,1102HE,31,100,"96,77",100,97,3x25,2717,"3,23",0,"1,8"
29293,1102HG,1102HG,27,100,"92,59",100,96,3x25,2804,0,0,"1,8"
29295,1102HH,1102HH,25,100,100,100,100,3x25,2189,0,0,"1,8"
29297,1102HJ,1102HJ,27,100,"96,3",100,100,3x25,2687,0,0,"2,1"
29299,1102HK,1102HK,22,100,"95,45",100,95,3x25,3865,"4,55",0,2
29301,1102HL,1102HL,21,100,"95,24",100,100,3x25,2419,0,0,"1,5"
29303,1102HM,1102HM,32,100,"93,75",100,94,3x25,2434,"3,13",0,"2,2"
29305,1102HN,1102HN,26,100,100,100,100,3x25,2165,0,0,"1,5"
29307,1102JA,1102JA,23,100,"91,3",100,83,3x25,7983,"8,7",0,"1,9"
29309,1102JB,1102JB,29,100,100,100,93,3x25,3607,"10,34",0,"1,3"
29311,1102JC,1102JC,17,100,100,100,100,3x25,5189,"11,76",0,"1,7"
29313,1102JD,1102JD,39,100,"89,74",100,85,3x25,3540,"12,82",0,"1,4"
29315,1102JE,1102JE,25,100,96,100,100,3x25,8555,8,0,"1,3"
29316,1102JG,1102JG,17,100,100,100,100,3x25,4826,0,0,"1,1"
29317,1102JH,1102JH,25,100,96,100,100,3x25,4254,4,0,"1,1"
29318,1102JJ,1102JK,23,100,100,100,100,3x25,3905,0,0,1
29319,1102JL,1102JL,15,100,"93,33",100,93,3x25,3278,0,0,1
29320,1102JM,1102JM,16,100,100,100,100,3x25,3116,"6,25",0,"3,1"
29321,1102JN,1102JN,21,100,100,100,100,3x25,3432,"9,52",0,"2,9"
29322,1102JP,1102JR,32,100,100,100,97,3x25,4767,0,0,"3,1"
29323,1102JS,1102JS,14,100,100,100,100,3x25,3530,0,0,4
29324,1102JT,1102JV,13,100,100,100,100,3x25,2379,0,0,4
29325,1102JW,1102JW,36,100,"97,22",100,100,3x25,2639,0,0,4
29326,1102JX,1102JX,36,100,100,100,100,3x25,3682,0,0,"3,9"
29327,1102KA,1102KA,413,100,"99,03",100,97,3x25,3108,"1,69",0,"1,6"
29329,1102LA,1102LA,535,100,80,100,98,3x25,3288,"2,06",0,"1,6"
29331,1102LB,1102LB,16,100,"81,25",100,75,3x25,10545,"6,25",0,"1,2"
29333,1102LC,1102ME,75,100,"98,67",100,92,3x25,9645,"21,33",0,"1,4"
29335,1102MG,1102MG,17,100,"64,71",100,47,3x25,31976,"41,18",0,"1,9"
29336,1102MH,1102MH,36,100,"91,67",100,100,3x25,6000,"5,56",0,"1,2"
29338,1102MJ,1102MJ,31,100,"96,77",100,100,3x25,2369,"3,23",0,"1,1"
29340,1102MK,1102MK,23,100,"82,61",100,48,3x25,23127,"65,22",0,"2,5"
29342,1102NA,1102NB,28,100,"92,86",100,96,3x25,5013,"10,71",0,2
29343,1102NC,1102NC,22,100,"95,45",100,100,3x25,1928,0,0,2
29345,1102ND,1102ND,29,100,"96,55",100,97,3x25,2170,"3,45",0,2
29347,1102NE,1102NE,14,100,"92,86",100,100,3x25,1796,0,0,2
29349,1102NG,1102NG,18,100,"94,44",100,100,3x25,1103,0,0,"1,9"
29351,1102NH,1102NH,13,100,100,100,100,3x25,2580,0,0,"1,9"
29353,1102NJ,1102NJ,19,100,100,100,100,3x25,1276,0,0,2
29355,1102NK,1102NK,21,100,"95,24",100,100,3x25,1937,0,0,"1,8"
29357,1102NL,1102NL,22,100,100,100,100,3x25,1918,0,0,"1,8"
29359,1102NM,1102NM,23,100,"91,3",100,100,3x25,1573,0,0,"1,6"
29361,1102NN,1102NN,21,100,100,100,100,3x25,2115,0,0,2
29363,1102NP,1102NP,21,100,100,100,100,3x25,2266,0,0,2
29365,1102PA,1102PA,27,100,"96,3",100,96,3x25,2932,0,0,2
29367,1102PB,1102PB,37,100,"94,59",100,92,3x25,4614,"8,11",0,"1,4"
29369,1102PC,1102PC,36,100,100,100,100,3x25,1682,"5,56",0,"1,4"
29371,1102PE,1102PE,54,100,"92,59",100,98,3x25,3305,"7,41",0,"1,4"
29373,1102PG,1102PG,26,100,"96,15",100,100,3x25,2070,0,0,"1,2"
29375,1102PH,1102PH,20,100,95,100,100,3x25,2437,5,0,"1,1"
29377,1102PJ,1102PL,17,100,"94,12",100,94,3x25,4338,"5,88",0,"1,9"
29379,1102PN,1102PN,19,100,100,100,100,3x25,2802,0,0,2
29381,1102PP,1102PP,14,100,100,100,100,3x25,3083,0,0,"1,8"
29383,1102PR,1102PR,14,100,100,100,100,3x25,3604,0,0,2
29385,1102PS,1102PS,23,100,"95,65",100,91,3x25,2958,0,0,2
29387,1102PT,1102PT,19,100,100,100,100,3x25,3409,0,0,2
29389,1102QQ,1102RN,20,100,90,100,65,1x6,14446,85,0,2
29391,1102RP,1102RP,31,100,100,100,100,3x25,3167,0,0,1
29392,1102RR,1102RR,19,100,100,100,100,3x25,6047,0,0,"1,4"
29393,1102RS,1102RS,32,100,"96,88",100,97,3x25,2394,0,0,"1,2"
29394,1102RT,1102RT,36,100,"97,22",100,100,3x25,1769,"2,78",0,1
29396,1102RV,1102RV,30,100,100,100,100,3x25,2078,0,0,"1,1"
29398,1102RW,1102RW,14,100,"92,86",100,100,3x25,1585,0,0,1
29400,1102RX,1102RX,16,100,"93,75",100,88,3x25,3845,"6,25",0,"1,3"
29402,1102RZ,1102RZ,96,100,"97,92",100,100,3x25,2193,0,0,1
29404,1102SB,1102SB,88,100,"98,86",100,99,3x25,2776,"2,27",0,"2,3"
29406,1102SC,1102SC,193,100,"97,41",100,99,3x25,2884,"1,55",0,"1,8"
29408,1102SE,1102SE,39,100,"94,87",100,100,3x25,3840,"2,56",0,"1,7"
29410,1102SG,1102SG,32,100,100,100,100,3x25,4789,"6,25",0,"1,1"
29411,1102SH,1102SH,22,100,100,100,100,3x25,4642,"4,55",0,"1,2"
29412,1102SJ,1102SJ,31,100,100,100,100,3x25,3632,"6,45",0,"1,3"
29413,1102SK,1102SK,26,100,"96,15",100,92,3x25,3787,"15,38",0,"1,3"
29414,1102SL,1102SL,20,100,100,100,100,3x25,3623,0,0,1
29415,1102SN,1102SN,29,100,100,100,100,3x25,4344,0,0,"1,3"
29416,1102SP,1102SP,42,100,"97,62",100,95,3x25,4256,"2,38",0,"1,3"
29417,1102SR,1102SR,62,100,100,100,97,3x25,2249,"1,61",0,4
29418,1102ST,1102ST,56,100,100,100,98,3x25,2740,0,0,4
29419,1102SV,1102SV,56,100,100,100,98,3x25,3047,0,0,"3,9"
29420,1102SW,1102SW,56,100,100,100,98,3x25,3147,0,0,3
29421,1102SX,1102SX,58,100,100,100,98,3x25,4011,0,0,3
29422,1102TA,1102TA,55,100,"98,18",100,98,3x25,2029,"1,82",0,"1,1"
29424,1102TB,1102TB,42,100,"97,62",100,100,3x25,1867,0,0,1
29426,1102TC,1102TC,60,100,"98,33",100,100,3x25,2168,0,0,"1,1"
29428,1102TD,1102TD,63,100,"95,24",100,97,3x25,2073,"1,59",0,"1,5"
29430,1102TE,1102TE,41,100,100,100,95,3x25,2627,0,0,"1,1"
29432,1102TG,1102TG,42,100,100,100,100,3x25,2095,0,0,"1,1"
29434,1102TH,1102TH,59,100,100,100,100,3x25,2482,"1,69",0,"1,1"
29436,1102TJ,1102TJ,47,100,100,100,100,3x25,2336,"4,26",0,"1,1"
29438,1102TK,1102TK,52,100,100,100,100,3x25,2223,0,0,2
29440,1102TL,1102TL,60,100,"96,67",100,100,3x25,2084,0,0,1
29442,1102TM,1102TM,53,100,"94,34",100,100,3x25,2101,0,0,1
29444,1102TN,1102TN,42,100,"92,86",100,100,3x25,1941,0,0,"1,1"
29446,1102TP,1102TP,49,100,"95,92",100,98,3x25,2668,0,0,1
29448,1102TR,1102TR,60,100,"98,33",100,100,3x25,1984,0,0,"1,1"
29450,1102TS,1102TS,61,100,100,100,100,3x25,2535,0,0,1
29452,1102TT,1102TT,56,100,100,100,100,3x25,2295,0,0,1
29454,1102TV,1102TV,44,100,"97,73",100,100,3x25,2357,0,0,1
29456,1102TW,1102TW,44,100,100,100,100,3x25,2901,0,0,1
29458,1102TX,1102TX,57,100,"98,25",100,100,3x25,2172,0,0,"1,5"
29460,1102TZ,1102TZ,48,100,100,100,100,3x25,2356,0,0,"1,5"
29462,1102VA,1102VA,52,100,"98,08",100,100,3x25,1907,0,0,"1,6"
29464,1102VB,1102VB,60,100,"98,33",100,100,3x25,1863,0,0,1
29466,1102VC,1102VC,61,100,"96,72",100,100,3x25,2152,"1,64",0,"2,5"
29468,1102VD,1102VD,61,100,"95,08",100,100,3x25,2745,"1,64",0,"2,2"
29470,1102VE,1102VE,42,100,"97,62",100,100,3x25,2541,0,0,"1,1"
29472,1102VG,1102VG,43,100,100,100,100,3x25,2144,"2,33",0,"1,1"
29474,1102VH,1102VH,43,100,100,100,100,3x25,2480,"4,65",0,"1,1"
29476,1102VJ,1102VJ,15,100,100,100,100,3x25,2425,0,0,"1,2"
29478,1102VK,1102VK,22,100,100,100,100,3x25,2132,0,0,1
29480,1102VL,1102VL,25,100,96,100,100,3x25,3739,8,0,"1,1"
29482,1102VM,1102VM,26,100,"96,15",100,100,3x25,2173,0,0,2
29484,1102VN,1102VN,30,100,"96,67",100,100,3x25,1599,0,0,"1,1"
29486,1102VP,1102VP,44,100,100,100,100,3x25,2602,"4,55",0,"1,1"
29488,1102VR,1102VR,15,100,100,100,100,3x25,2289,0,0,1
29490,1102VS,1102VS,22,100,100,100,100,3x25,1884,"4,55",0,"1,1"
29492,1102VT,1102VT,38,100,100,100,100,3x25,2219,0,0,1
29494,1102VV,1102VV,25,100,100,100,100,3x25,2638,4,0,"1,1"
29496,1102VW,1102VW,45,100,"95,56",100,96,3x25,4282,"2,22",0,1
29498,1102VX,1102VX,67,100,"97,01",100,100,3x25,2088,"2,99",0,"1,1"
29500,1102VZ,1102VZ,66,100,100,100,100,3x25,2179,"3,03",0,"1,1"
29502,1102WB,1102WB,60,100,"96,67",100,100,3x25,2155,0,0,"1,1"
29504,1102WD,1102WE,21,100,"95,24",100,81,3x25,7737,"19,05",0,"1,3"
29506,1102WG,1102WG,42,100,"92,86",100,95,3x25,4577,"14,29",0,"1,3"
29508,1102WH,1102WH,16,100,100,100,100,3x25,2404,0,0,"3,9"
29510,1102WJ,1102WJ,34,100,100,100,97,3x25,2763,"2,94",0,"3,6"
29512,1102WK,1102WL,41,100,100,100,98,3x25,3821,"12,2",0,"1,2"
29514,1102WN,1102WN,24,100,100,100,100,3x25,2266,0,0,"1,1"
29516,1102WP,1102WP,35,100,"94,29",100,100,3x25,2300,0,0,1
29518,1102WR,1102WR,25,100,100,100,96,3x25,2389,0,0,"1,1"
29520,1102WS,1102WS,31,100,100,100,81,3x25,1525,"19,35",0,"1,2"
29522,1102WT,1102WT,61,100,"96,72",100,97,3x25,2046,"4,92",0,"1,1"
29524,1102WV,1102WV,51,100,"92,16",100,100,3x25,2491,"1,96",0,"1,1"
29526,1102WX,1102WX,52,100,"96,15",100,92,3x25,1832,"7,69",0,1
29528,1102WZ,1102WZ,51,100,"98,04",100,98,3x25,2010,"3,92",0,1
29530,1102XA,1102XA,58,100,"94,83",100,100,3x25,1922,0,0,"1,1"
29532,1102XB,1102XB,49,100,"95,92",100,98,3x25,2109,0,0,"1,1"
29534,1102XC,1102XC,51,100,"98,04",100,100,3x25,2350,"3,92",0,"1,1"
29536,1102XD,1102XD,49,100,"97,96",100,100,3x25,2024,0,0,"1,1"
29538,1102XE,1102XE,34,100,100,100,94,3x25,3144,"2,94",0,"1,1"
29540,1102XG,1102XG,28,100,"96,43",100,100,3x25,2434,0,0,"1,1"
29542,1102XH,1102XH,35,100,100,100,100,3x25,1943,0,0,"2,2"
29544,1102XJ,1102XJ,23,100,"91,3",100,100,3x25,2335,0,0,"2,8"
29546,1102XK,1102XK,42,100,"95,24",100,98,3x25,1921,0,0,"1,3"
29548,1102XL,1102XL,42,100,100,100,100,3x25,1425,0,0,"1,7"
29550,1102XM,1102XM,58,100,"98,28",100,100,3x25,1974,0,0,"2,9"
29552,1102XN,1102XN,34,100,100,100,100,3x25,2337,0,0,"1,1"
29554,1102XP,1102XP,24,100,"95,83",100,100,3x25,1875,0,0,"1,1"
29556,1102XR,1102XR,24,100,100,100,100,3x25,2519,0,0,"1,2"
29558,1102XS,1102XS,23,100,100,100,100,3x25,2924,"4,35",0,"1,1"
29560,1102XT,1102XT,34,100,"97,06",100,100,3x25,2590,"2,94",0,"1,1"
29562,1102XV,1102XV,24,100,100,100,100,3x25,2129,0,0,1
29564,1102XW,1102XW,27,100,100,100,100,3x25,2474,0,0,"1,9"
29566,1102XX,1102XX,26,100,100,100,100,3x25,2807,0,0,"1,6"
29568,1102XZ,1102XZ,34,100,100,100,100,3x25,2364,0,0,"1,1"
29570,1102ZA,1102ZA,24,100,"95,83",100,100,3x25,1869,0,0,"1,2"
29572,1102ZB,1102ZB,27,100,100,100,100,3x25,2486,"3,7",0,"1,3"
29574,1102ZC,1102ZC,27,100,"92,59",100,100,3x25,2591,"3,7",0,2
29576,1102ZD,1102ZD,23,100,100,100,100,3x25,1733,0,0,"1,1"
29578,1102ZE,1102ZE,46,100,"97,83",100,100,3x25,2264,"2,17",0,"1,1"
29580,1102ZG,1102ZG,54,100,100,100,100,3x25,1900,0,0,"1,1"
29582,1102ZH,1102ZH,23,100,100,100,96,3x25,1827,"4,35",0,1
29584,1102ZJ,1102ZJ,34,100,"97,06",100,100,3x25,2487,0,0,"1,2"
29586,1102ZK,1102ZK,22,100,"95,45",100,100,3x25,2453,"4,55",0,1
29588,1102ZL,1102ZL,27,100,100,100,100,3x25,2063,0,0,"2,6"
29590,1102ZM,1102ZM,27,100,100,100,100,3x25,2687,"3,7",0,2
29592,1102ZN,1102ZN,31,100,100,100,97,3x25,2213,"3,23",0,1
29594,1102ZP,1102ZP,39,100,100,100,97,3x25,2004,"2,56",0,"1,1"
29596,1102ZR,1102ZR,36,100,"97,22",100,100,3x25,3445,0,0,1
29598,1102ZS,1102ZS,39,100,"97,44",100,97,3x25,2190,"2,56",0,"1,1"
29600,1102ZT,1102ZT,32,100,"96,88",100,100,3x25,2208,0,0,"1,2"
29602,1102ZV,1102ZV,27,100,"96,3",100,100,3x25,2329,"3,7",0,1
29604,1102ZW,1102ZW,32,100,100,100,100,3x25,2478,0,0,"1,1"
29606,1102ZX,1102ZX,32,100,"96,88",100,100,3x25,2138,0,0,"1,1"
29608,1103AA,1103AA,643,100,"15,09",100,97,3x25,3095,"2,33",0,"3,7"
29610,1103AB,1103AB,41,100,"34,15",100,73,3x25,13544,"21,95",0,"2,4"
29612,1103AC,1103AC,58,100,100,100,90,3x25,6024,"1,72",0,4
29614,1103AD,1103AE,576,100,"6,94",100,96,3x25,3338,"3,65",0,"1,7"
29615,1103AG,1103AH,17,100,100,100,100,3x25,3986,0,0,4
29616,1103AJ,1103AJ,19,100,100,100,100,3x25,3638,0,0,4
29617,1103AK,1103AK,488,100,"23,16",100,98,3x25,2759,"2,25",0,"1,2"
29619,1103AL,1103AM,36,100,"97,22",100,97,3x25,3692,"5,56",0,"3,9"
29621,1103AN,1103AP,25,100,100,100,100,3x25,3812,0,0,4
29622,1103AR,1103AR,22,100,100,100,100,3x25,3378,0,0,"3,9"
29623,1103AS,1103AS,29,100,100,100,100,3x25,3567,0,0,4
29624,1103AT,1103AV,87,100,"98,85",100,100,3x25,2877,"1,15",0,4
29625,1103AW,1103AW,56,100,"98,21",100,98,3x25,2524,0,0,4
29626,1103AX,1103AX,11,100,100,100,100,3x25,2524,0,0,4
29627,1103AZ,1103BG,522,100,"97,7",100,99,3x25,2480,"0,77",0,"1,1"
29628,1103BH,1103BH,384,100,"98,7",100,99,3x25,2771,"0,78",0,"1,1"
29630,1103BK,1103BK,28,100,100,100,86,3x25,3100,"14,29",0,"1,3"
29631,1103BZ,1103CA,20,100,95,100,90,3x25,5841,15,0,"1,5"
29633,1103CB,1103CB,16,100,100,100,100,3x25,2070,0,0,"1,6"
29635,1103CC,1103CC,19,100,100,100,100,3x25,2273,"5,26",0,"1,7"
29637,1103CD,1103CD,18,100,100,100,100,3x25,2301,"5,56",0,"1,7"
29639,1103CE,1103CE,26,100,"96,15",100,92,3x25,4624,"3,85",0,"1,8"
29641,1103CG,1103CG,20,100,100,100,95,3x25,5393,5,0,"1,5"
29643,1103CH,1103CH,18,100,"94,44",100,100,3x25,2469,0,0,"1,6"
29645,1103CJ,1103CJ,18,100,100,100,100,3x25,2469,0,0,"1,8"
29647,1103CK,1103CK,16,100,100,100,100,3x25,2464,"6,25",0,"1,3"
29649,1103CL,1103CL,25,100,100,100,96,3x25,4972,4,0,"1,4"
29651,1103CM,1103CM,27,100,100,100,100,3x25,2038,0,0,"1,4"
29653,1103CN,1103CN,21,100,100,100,100,3x25,1972,0,0,"1,4"
29655,1103CP,1103CP,18,100,100,100,100,3x25,2219,0,0,"1,6"
29657,1103CR,1103CR,26,100,100,100,100,3x25,2605,0,0,"1,4"
29659,1103CS,1103CS,18,100,100,100,100,3x25,1705,"5,56",0,"1,7"
29661,1103CT,1103CT,19,100,100,100,100,3x25,1760,0,0,"1,4"
29663,1103CV,1103CV,17,100,100,100,100,3x25,2737,0,0,"1,5"
29665,1103CW,1103CW,18,100,100,100,100,3x25,2879,0,0,"1,3"
29667,1103CX,1103CX,21,100,100,100,100,3x25,2199,0,0,"1,3"
29669,1103DA,1103DA,17,100,"94,12",100,100,3x25,4042,"23,53",0,"1,3"
29670,1103DB,1103DB,24,100,100,100,96,3x25,2086,0,0,1
29671,1103DC,1103DC,17,100,100,100,100,3x25,3158,0,0,"1,1"
29672,1103DD,1103DD,16,100,100,100,100,3x25,4360,0,0,"1,1"
29673,1103DE,1103DE,17,100,"94,12",100,100,3x25,2768,"5,88",0,"1,1"
29674,1103DG,1103DG,16,100,100,100,100,3x25,4137,"6,25",0,"1,1"
29675,1103DH,1103DH,32,100,"96,88",100,100,3x25,4710,"12,5",0,"1,2"
29676,1103DJ,1103DJ,16,100,100,100,100,3x25,4093,0,0,1
29677,1103DK,1103DL,27,100,100,100,93,3x25,4614,"3,7",0,"1,1"
29678,1103DM,1103DM,25,100,100,100,100,3x25,3474,0,0,"1,2"
29679,1103DN,1103DN,16,100,"93,75",100,100,3x25,3310,"6,25",0,"1,2"
29680,1103DP,1103DP,16,100,100,100,100,3x25,3621,0,0,1
29681,1103DR,1103DR,35,100,"97,14",100,100,3x25,3845,0,0,1
29682,1103DS,1103DS,44,100,100,100,100,3x25,3049,0,0,1
29683,1103DT,1103DT,26,100,100,100,96,3x25,3097,"3,85",0,"1,1"
29684,1103DV,1103DV,46,100,100,100,100,3x25,3201,"2,17",0,"1,1"
29685,1103EA,1103EA,24,100,100,100,96,3x25,6128,"8,33",0,"1,7"
29687,1103EB,1103EB,18,100,"94,44",100,100,3x25,2195,"5,56",0,"1,4"
29689,1103EC,1103EC,17,100,"88,24",100,100,3x25,2130,0,0,"1,6"
29691,1103ED,1103ED,18,100,100,100,100,3x25,2185,0,0,"1,9"
29693,1103EE,1103EE,20,100,100,100,100,3x25,3000,0,0,"1,5"
29695,1103EG,1103EG,25,100,96,100,88,3x25,5925,4,0,"1,4"
29697,1103EH,1103EH,17,100,100,100,100,3x25,2389,0,0,"1,3"
29699,1103EJ,1103EJ,18,100,100,100,100,3x25,3145,0,0,"1,6"
29701,1103EK,1103EK,24,100,"95,83",100,100,3x25,2560,0,0,"1,4"
29703,1103EL,1103EL,25,100,96,100,92,3x25,4357,4,0,"1,4"
29705,1103EM,1103EM,20,100,100,100,100,3x25,2718,0,0,"1,4"
29707,1103EN,1103EN,20,100,95,100,100,3x25,2712,0,0,"1,6"
29709,1103EP,1103EP,21,100,100,100,100,3x25,2368,0,0,"1,4"
29711,1103ER,1103ER,26,100,"96,15",100,96,3x25,4151,"3,85",0,"1,3"
29713,1103ES,1103ES,20,100,100,100,100,3x25,2411,0,0,"1,7"
29715,1103ET,1103ET,20,100,90,100,100,3x25,2468,0,0,"1,7"
29717,1103EV,1103EV,23,100,"95,65",100,100,3x25,2726,0,0,"1,2"
29719,1103EW,1103EW,22,100,100,100,95,3x25,3844,"4,55",0,"1,4"
29721,1103EX,1103EX,14,100,100,100,100,3x25,2579,0,0,"1,4"
29723,1103EZ,1103EZ,14,100,"92,86",100,100,3x25,2540,0,0,"1,4"
29725,1103GA,1103GG,41,100,"82,93",100,93,3x25,3880,"4,88",0,"3,3"
29727,1103GH,1103GH,28,100,"85,71",100,100,3x25,1986,0,0,"3,8"
29729,1103GJ,1103GJ,16,100,"56,25",100,75,3x25,14194,"12,5",0,4
29731,1103GL,1103GL,15,100,"93,33",100,100,3x25,2498,0,0,"1,9"
29733,1103GM,1103GM,17,100,"94,12",100,100,3x25,1846,0,0,2
29735,1103GP,1103GR,20,100,15,100,85,3x25,11260,25,0,3
29737,1103GS,1103GS,20,100,95,100,100,3x25,2727,0,0,"1,8"
29738,1103GT,1103GT,11,100,"81,82",100,100,3x25,1440,0,0,"2,2"
29740,1103GX,1103GZ,251,100,"85,26",100,96,3x25,2748,"1,2",0,"1,8"
29741,1103HA,1103HA,28,100,"3,57",100,93,3x25,4633,"7,14",0,1
29742,1103HB,1103HB,25,100,0,100,96,3x25,2389,4,0,
29744,1103HC,1103HC,26,100,0,100,92,3x25,7658,"11,54",0,
29745,1103HD,1103HD,24,100,0,100,88,3x25,2470,"4,17",0,
29746,1103HE,1103HE,24,100,0,100,100,3x25,2549,0,0,
29747,1103HG,1103HG,24,100,0,100,96,3x25,2179,0,0,
29748,1103HH,1103HH,23,100,0,100,100,3x25,2395,0,0,
29749,1103HJ,1103HJ,29,100,0,100,93,3x25,7022,"3,45",0,
29750,1103HK,1103HK,24,100,0,100,96,3x25,2246,"4,17",0,
29751,1103HL,1103HL,24,100,0,100,96,3x25,2800,"4,17",0,
29752,1103HM,1103HM,23,100,0,100,96,3x25,2603,0,0,
29753,1103HN,1103HN,24,100,0,100,96,3x25,3065,"4,17",0,
29754,1103HP,1103HP,27,100,"3,7",100,100,3x25,2134,0,0,
29755,1103HR,1103HR,28,100,0,100,86,3x25,2008,0,0,
29756,1103HS,1103HS,25,100,0,100,100,3x25,2621,0,0,
29757,1103HT,1103HT,25,100,0,100,100,3x25,2085,0,0,
29758,1103HV,1103HV,25,100,0,100,96,3x25,2417,0,0,
29759,1103HW,1103HW,24,100,0,100,88,3x25,1653,"4,17",0,
29760,1103HX,1103HX,22,100,0,100,86,3x25,2412,"4,55",0,
29761,1103HZ,1103HZ,19,100,0,100,95,3x25,6708,"10,53",0,
29762,1103JA,1103JB,28,100,"17,86",100,54,3x25,13894,"21,43",0,
29763,1103JC,1103JC,20,100,0,100,80,3x25,11962,20,0,
29764,1103JD,1103JD,12,100,0,100,67,3x25,27504,"41,67",0,
29765,1103JE,1103JG,20,100,20,100,60,OBK,9281,30,0,2
29766,1103JH,1103JL,74,100,"81,08",100,58,3x25,5860,"5,41",0,"1,9"
29767,1103JM,1103JM,20,100,95,100,100,3x25,2954,0,0,1
29768,1103JN,1103JN,20,100,95,100,90,3x25,3068,0,0,"1,2"
29769,1103JP,1103JP,10,100,100,100,40,3x25,45546,50,0,2
29770,1103JT,1103JT,114,100,100,100,99,3x25,2558,0,0,4
29771,1103JV,1103JV,26,100,"88,46",100,81,3x25,13974,"15,38",0,"1,4"
29772,1103JW,1103JW,23,100,100,100,96,3x25,3348,"13,04",0,"1,3"
29773,1103JX,1103JX,25,100,96,100,100,3x25,3827,4,0,"1,2"
29774,1103JZ,1103KA,25,100,92,100,80,3x25,7665,28,0,"1,8"
29775,1103KB,1103KB,20,100,100,100,100,3x25,2567,0,0,"1,4"
29776,1103KC,1103KC,15,100,100,100,100,3x25,3058,0,0,"1,4"
29778,1103KD,1103KD,25,100,100,100,96,3x25,4502,4,0,"1,6"
29780,1103KE,1103KE,25,100,96,100,100,3x25,2930,4,0,"1,3"
29782,1103KG,1103KG,26,100,100,100,96,3x25,3945,"7,69",0,"1,6"
29784,1103KH,1103KH,25,100,100,100,100,3x25,2259,0,0,"1,4"
29786,1103KJ,1103KJ,17,100,100,100,94,3x25,4903,"5,88",0,"1,8"
