;POSTCODE_VAN;POSTCODE_TOT;Aantal Aansluitingen;%Leveringsrichting;%Fysieke status;%Defintieve aansl (NRM);%Soort aansluiting;Soort aansluiting Naam;SJV;%SJV laag tarief;%Slimme Meter
8121;1034HJ;1034HJ;20;100;100;100;100;G4;1197;0;0
8123;1034HK;1034HK;20;100;100;100;90;G4;1291;0;0
8125;1034HL;1034HL;16;100;100;100;100;G4;1444;0;0
8127;1034HM;1034HM;17;100;100;100;100;G4;1158;0;0
8128;1034HN;1034HN;10;100;90;100;90;G4;5888;0;0
8130;1034HP;1034HP;18;100;100;100;94;G4;1220;0;0
8132;1034HR;1034HR;25;100;100;100;100;G4;1195;0;0
8134;1034HS;1034HS;11;100;100;100;100;G4;1157;0;0
8136;1034HT;1034HV;23;100;100;100;100;G4;1343;0;0
8139;1034HW;1034HW;16;100;100;100;100;G4;1044;0;0
8141;1034JA;1034JA;20;100;100;100;95;G4;1373;0;0
8143;1034JB;1034JB;20;100;100;100;95;G4;1209;0;0
8145;1034JC;1034JC;20;100;95;100;95;G4;1241;0;0
8147;1034JD;1034JD;20;100;100;100;95;G4;1152;0;0
8149;1034JE;1034JG;19;100;5,26;100;100;G4;992;0;0
8151;1034JH;1034JH;18;100;0;100;100;G4;1246;0;0
8153;1034JJ;1034JJ;10;100;10;100;90;G4;1543;0;0
8155;1034JK;1034JK;18;100;0;100;100;G4;1256;0;0
8157;1034JL;1034JL;11;100;0;100;100;G4;1152;0;0
8159;1034JM;1034JM;16;100;0;100;100;G4;1170;0;0
8161;1034JN;1034JN;18;100;0;100;100;G4;1230;0;0
8163;1034JP;1034JP;17;100;0;100;100;G4;1235;0;0
8165;1034JR;1034JR;10;100;0;100;90;G4;1317;0;0
8167;1034JS;1034JS;18;100;0;100;100;G4;1039;0;0
8169;1034JT;1034JT;18;100;0;100;94;G4;1143;0;0
8171;1034JV;1034JW;23;100;60,87;100;100;G4;1256;0;0
8174;1034JX;1034JX;19;100;100;100;95;G4;1280;0;0
8176;1034JZ;1034KC;35;100;94,29;100;74;G4;2935;0;0
8180;1034KE;1034KL;13;100;100;100;92;G4;1345;0;0
8183;1034KM;1034KM;20;100;100;100;85;G4;1512;0;0
8185;1034KN;1034KN;27;100;100;100;70;G4;2305;0;0
8187;1034KP;1034KP;14;100;100;100;100;G4;1386;0;0
8189;1034KR;1034KR;12;100;100;100;100;G4;1416;0;0
8191;1034KS;1034KS;11;100;100;100;100;G4;1499;0;0
8193;1034KT;1034KT;13;100;100;100;100;G4;1370;0;0
8195;1034KV;1034KV;12;100;100;100;100;G4;1398;0;0
8197;1034KW;1034KW;16;100;100;100;94;G4;1359;0;0
8199;1034KX;1034KX;16;100;100;100;100;G4;1548;0;0
8201;1034KZ;1034KZ;28;100;100;100;100;G4;1388;0;3,57
8203;1034LA;1034LA;15;100;100;100;87;G4;1149;0;0
8205;1034LB;1034LB;14;100;100;100;100;G4;1319;0;0
8207;1034LC;1034LC;14;100;100;100;100;G4;1008;0;0
8209;1034LD;1034LD;14;100;100;100;93;G4;1308;0;0
8211;1034LE;1034LE;15;100;100;100;100;G4;1533;0;0
8213;1034LG;1034LG;15;100;100;100;100;G4;1143;0;0
8215;1034LH;1034LH;14;100;100;100;100;G4;1318;0;7,14
8217;1034LJ;1034LJ;15;100;100;100;100;G4;1181;0;0
8219;1034LK;1034LK;14;100;100;100;100;G4;1220;0;0
8221;1034LL;1034LL;15;100;100;100;100;G4;944;0;6,67
8223;1034LM;1034LM;14;100;100;100;100;G4;1432;0;0
8225;1034LN;1034LN;14;100;100;100;100;G4;1092;0;0
8227;1034LP;1034LP;14;100;100;100;100;G4;833;0;0
8229;1034LR;1034LR;14;100;100;100;100;G4;1244;0;0
8231;1034LS;1034LS;13;100;100;100;100;G4;1079;0;0
8233;1034LT;1034LT;15;100;100;100;100;G4;1068;0;0
8235;1034LV;1034LV;21;100;100;100;100;G4;1310;0;0
8237;1034LW;1034LW;15;100;100;100;100;G4;1464;0;0
8239;1034LX;1034LX;22;100;100;100;100;G4;1096;0;0
8241;1034LZ;1034LZ;15;100;100;100;100;G4;1202;0;0
8243;1034MA;1034MA;14;100;100;100;100;G4;1175;0;0
8245;1034MB;1034MB;22;100;100;100;100;G4;991;0;0
8247;1034MC;1034MC;14;100;100;100;100;G4;1276;0;0
8249;1034MD;1034MD;21;100;100;100;100;G4;990;0;0
8251;1034ME;1034ME;21;100;100;100;95;G4;1054;0;0
8253;1034MG;1034MG;14;100;100;100;100;G4;936;0;0
8255;1034MH;1034MH;14;100;100;100;100;G4;875;0;0
8257;1034MJ;1034MJ;22;100;100;100;91;G4;927;0;0
8259;1034MK;1034MK;21;100;100;100;100;G4;1436;0;0
8261;1034ML;1034ML;22;100;100;100;100;G4;1317;0;0
8263;1034MN;1034MN;15;100;93,33;100;100;G4;1489;0;0
8265;1034MP;1034MP;14;100;92,86;100;100;G4;940;0;0
8267;1034MR;1034MR;22;100;100;100;95;G4;1141;0;0
8269;1034MS;1034MS;14;100;100;100;100;G4;1297;0;0
8271;1034MT;1034MT;21;100;100;100;100;G4;1064;0;0
8273;1034MV;1034MV;21;100;100;100;100;G4;992;0;0
8275;1034MX;1034MX;14;100;92,86;100;100;G4;996;0;0
8277;1034MZ;1034MZ;15;100;100;100;93;G4;1310;0;0
8279;1034NA;1034NA;16;100;100;100;100;G4;1232;0;0
8281;1034NB;1034NB;16;100;100;100;100;G4;1306;0;0
8283;1034NC;1034NC;16;100;100;100;100;G4;1249;0;0
8285;1034ND;1034ND;24;100;100;100;100;G4;1287;0;0
8287;1034NE;1034NE;16;100;100;100;100;G4;1190;0;0
8289;1034NG;1034NG;16;100;100;100;100;G4;1432;0;0
8291;1034NH;1034NH;16;100;100;100;100;G4;1230;0;0
8293;1034NJ;1034NJ;15;100;100;100;100;G4;1213;0;0
8295;1034NK;1034NK;24;100;100;100;100;G4;1205;0;0
8297;1034NL;1034NL;24;100;100;100;96;G4;1220;0;0
8299;1034NM;1034NM;24;100;100;100;100;G4;1106;0;0
8301;1034NN;1034NN;16;100;100;100;100;G4;1115;0;0
8303;1034NP;1034NP;16;100;93,75;100;100;G4;967;0;0
8305;1034NR;1034NR;16;100;100;100;100;G4;1225;0;0
8307;1034NS;1034NS;16;100;100;100;100;G4;1251;0;0
8309;1034NT;1034NT;24;100;100;100;100;G4;1065;0;0
8311;1034NV;1034NV;24;100;100;100;100;G4;1266;0;0
8313;1034NX;1034NX;22;100;100;100;100;G4;1204;0;0
8315;1034NZ;1034NZ;24;100;100;100;100;G4;1117;0;0
8317;1034PA;1034PA;16;100;100;100;100;G4;1173;0;0
8319;1034PB;1034PB;16;100;100;100;100;G4;1225;0;0
8321;1034PC;1034PC;24;100;100;100;100;G4;1125;0;0
8323;1034PD;1034PD;16;100;100;100;100;G4;1115;0;0
8325;1034PE;1034PE;16;100;100;100;100;G4;1014;0;0
8327;1034PG;1034PG;16;100;100;100;100;G4;1263;0;0
8329;1034PH;1034PH;24;100;100;100;100;G4;1192;0;0
8331;1034PJ;1034PJ;16;100;100;100;100;G4;1056;0;0
8333;1034PK;1034PK;24;100;100;100;100;G4;1207;0;0
8335;1034PL;1034PL;16;100;100;100;100;G4;1288;0;0
8337;1034PM;1034PM;24;100;100;100;100;G4;1163;0;0
8339;1034PN;1034PN;16;100;100;100;100;G4;1120;0;0
8341;1034PP;1034PP;29;100;100;100;83;G4;1316;0;0
8343;1034PR;1034PR;14;100;100;100;50;G4;1349;0;0
8345;1034PS;1034PS;12;100;100;100;58;G4;1419;0;0
8347;1034PT;1034PT;18;100;100;100;94;G6;1236;0;0
8349;1034PV;1034PV;12;100;100;100;100;G4;1029;0;0
8351;1034PW;1034PW;17;100;100;100;100;G4;1418;0;0
8353;1034PX;1034RA;30;100;93,33;100;80;G4;3464;0;0
8355;1034RB;1034RB;22;100;100;100;100;G4;864;0;0
8357;1034RC;1034RC;22;100;100;100;100;G4;924;0;0
8359;1034RD;1034RD;22;100;100;100;100;G4;930;0;0
8361;1034RE;1034RE;22;100;100;100;100;G4;857;0;0
8363;1034RG;1034RG;22;100;100;100;100;G4;977;0;0
8365;1034RH;1034RH;22;100;100;100;100;G4;1031;0;0
8367;1034RJ;1034RJ;23;100;100;100;100;G4;955;0;0
8369;1034RK;1034RK;33;100;100;100;100;G4;1056;0;0
8371;1034RL;1034RL;11;100;100;100;100;G4;1015;0;0
8373;1034RM;1034RM;22;100;100;100;100;G4;948;0;0
8375;1034RN;1034RN;11;100;100;100;100;G4;946;0;0
8377;1034RP;1034RP;22;100;100;100;95;G4;891;0;0
8379;1034RR;1034RR;22;100;100;100;100;G4;872;0;0
8381;1034RS;1034RS;22;100;90,91;100;95;G4;1028;0;0
8383;1034RT;1034RT;22;100;100;100;100;G4;968;0;0
8385;1034RV;1034RV;22;100;100;100;100;G4;985;0;0
8387;1034RW;1034RW;22;100;100;100;95;G4;893;0;0
8389;1034RX;1034RX;22;100;100;100;91;G4;835;0;0
8391;1034RZ;1034RZ;22;100;100;100;100;G4;996;0;0
8393;1034SB;1034SB;22;100;100;100;100;G4;974;0;0
8395;1034SC;1034SC;22;100;95,45;100;100;G4;853;0;0
8397;1034SE;1034SE;11;100;100;100;100;G4;862;0;0
8399;1034SG;1034SG;18;100;100;100;100;G4;1182;0;5,56
8401;1034SH;1034SH;16;100;93,75;100;100;G4;954;0;0
8403;1034SJ;1034SJ;15;100;100;100;100;G4;940;0;0
8405;1034SK;1034SK;24;100;100;100;100;G4;1286;0;0
8407;1034SL;1034SL;16;100;100;100;94;G4;1160;0;0
8409;1034SM;1034SM;16;100;100;100;100;G4;1198;0;0
8411;1034SN;1034SN;24;100;100;100;92;G4;1118;0;0
8413;1034SP;1034SP;24;100;100;100;100;G4;1223;0;4,17
8415;1034SR;1034SR;16;100;100;100;94;G4;1130;0;0
8417;1034ST;1034ST;24;100;100;100;100;G4;1250;0;0
8419;1034SV;1034SV;24;100;100;100;92;G4;1237;0;0
8421;1034SW;1034SW;16;100;100;100;94;G4;1158;0;0
8423;1034SX;1034SX;16;100;100;100;100;G4;1221;0;0
8425;1034SZ;1034SZ;16;100;100;100;100;G4;975;0;0
8427;1034TA;1034TA;16;100;100;100;100;G4;1279;0;0
8429;1034TB;1034TB;16;100;100;100;100;G4;1133;0;0
8431;1034TC;1034TC;16;100;100;100;94;G4;1197;0;0
8433;1034TD;1034TD;16;100;100;100;100;G4;988;0;0
8435;1034TE;1034TE;16;100;100;100;100;G4;1250;0;0
8437;1034TG;1034TG;16;100;100;100;94;G4;1295;0;0
8439;1034TH;1034TH;16;100;100;100;100;G4;1287;0;0
8441;1034TJ;1034TJ;16;100;100;100;100;G4;1129;0;0
8443;1034TK;1034TK;16;100;100;100;100;G4;1031;0;0
8445;1034TL;1034TL;16;100;100;100;100;G4;1192;0;0
8447;1034TM;1034TM;24;100;100;100;100;G4;1085;0;0
8449;1034TN;1034TN;16;100;100;100;100;G4;1245;0;0
8451;1034TP;1034TP;16;100;100;100;100;G4;1324;0;0
8453;1034TR;1034TR;16;100;100;100;100;G4;1174;0;0
8455;1034TS;1034TS;16;100;100;100;100;G4;1154;0;0
8457;1034TT;1034TT;16;100;100;100;100;G4;1157;0;0
8459;1034TV;1034TV;16;100;100;100;100;G4;1209;0;0
8461;1034VA;1034VA;16;100;100;100;94;G4;1099;0;0
8463;1034VB;1034VB;16;100;100;100;100;G4;1051;0;0
8465;1034VC;1034VC;16;100;100;100;94;G4;1291;0;0
8467;1034VD;1034VD;16;100;100;100;100;G4;1120;0;0
8469;1034VG;1034WB;183;100;100;100;96;G4;1068;0;0
8472;1034WC;1034WC;18;100;100;100;100;G4;960;0;0
8474;1034WD;1034WD;25;100;100;100;96;G4;888;0;0
8476;1034WE;1034WG;19;100;100;100;95;G4;1032;0;10,53
8478;1034WH;1034WH;11;100;100;100;100;G4;804;0;0
8480;1034WJ;1034WK;20;100;100;100;95;G4;804;0;5
8483;1034WL;1034WL;26;100;100;100;100;G4;1090;0;0
8485;1034WN;1034WN;11;100;100;100;100;G4;1260;0;0
8487;1034WP;1034WP;29;100;100;100;90;G4;854;0;0
8489;1034WR;1034WR;62;100;100;100;95;G4;1388;0;3,23
8491;1034WS;1034WS;15;100;100;100;100;G4;933;0;0
8493;1034WT;1034WT;88;100;100;100;97;G4;887;0;0
8495;1034WV;1034WV;11;100;100;100;91;G4;1533;0;9,09
8497;1034WX;1034WX;19;100;100;100;89;G4;1204;0;5,26
8499;1034WZ;1034XC;46;100;100;100;96;G4;1416;0;4,35
8501;1034XD;1034XD;36;100;100;100;97;G4;1420;0;0
8503;1034XE;1034XE;39;100;100;100;95;G4;1672;0;0
8505;1034XG;1034XG;20;100;100;100;100;G4;1470;0;0
8507;1034XH;1034XH;25;100;100;100;96;G4;2001;0;0
8509;1034XJ;1034XJ;19;100;94,74;100;95;G4;3038;0;0
8511;1034XK;1034XK;17;100;100;100;100;G4;49;0;0
8513;1034XL;1034XL;24;100;100;100;100;G4;56;0;0
8515;1034XM;1034XM;12;100;100;100;92;G4;69;0;0
8517;1034XN;1034XN;15;100;100;100;93;G4;2898;0;0
8519;1034XP;1034XP;16;100;100;100;100;G4;54;0;0
8521;1034XR;1034XS;29;100;96,55;100;97;G4;260;0;0
8524;1034XT;1034XT;20;100;95;100;100;G4;65;0;0
8526;1034XV;1034XV;20;100;100;100;100;G4;59;0;0
8528;1034XW;1034XW;20;100;100;100;95;G4;70;0;0
8530;1034XX;1034ZA;27;100;100;100;100;G4;1484;0;0
8532;1034ZB;1034ZB;16;100;100;100;100;G4;2176;0;0
8534;1034ZC;1034ZC;17;100;100;100;100;G4;1828;0;0
8536;1034ZD;1034ZD;10;100;100;100;60;G6;3063;0;0
8538;1034ZE;1034ZE;13;100;100;100;100;G4;2325;0;0
8540;1034ZG;1034ZG;13;100;100;100;77;G4;2112;0;0
8542;1034ZH;1034ZH;16;100;100;100;75;G4;2155;0;0
8544;1034ZJ;1034ZJ;18;100;83,33;100;83;G4;1710;0;0
8546;1034ZK;1034ZM;18;100;100;100;89;G4;2243;0;0
8548;1034ZP;1035AA;25;100;100;100;96;G4;1886;0;0
8550;1035AB;1035AB;24;100;100;100;100;G4;1299;0;0
8552;1035AC;1035AC;16;100;100;100;100;G4;1287;0;0
8554;1035AD;1035AD;16;100;100;100;100;G4;1295;0;0
8556;1035AE;1035AE;24;100;100;100;100;G4;1502;0;0
8558;1035AG;1035AG;24;100;100;100;100;G4;1195;0;0
8560;1035AH;1035AH;16;100;100;100;100;G4;1193;0;0
8562;1035AJ;1035AJ;16;100;100;100;100;G4;1440;0;0
8564;1035AK;1035AK;24;100;100;100;100;G4;1537;0;0
8566;1035AL;1035AL;24;100;100;100;96;G4;1294;0;0
8568;1035AM;1035AM;16;100;100;100;94;G4;1318;0;0
8570;1035AN;1035AN;16;100;100;100;100;G4;1137;0;0
8572;1035AP;1035AP;24;100;95,83;100;100;G4;1607;0;0
8574;1035AR;1035AR;24;100;100;100;100;G4;1167;0;0
8576;1035AS;1035AS;16;100;100;100;100;G4;1169;0;0
8578;1035AT;1035AT;16;100;100;100;94;G4;1353;0;0
8580;1035AV;1035AV;24;100;100;100;100;G4;1527;0;0
8582;1035AW;1035AW;24;100;100;100;100;G4;1275;0;0
8584;1035AX;1035AX;16;100;100;100;100;G4;1513;0;0
8586;1035AZ;1035AZ;16;100;100;100;94;G4;1307;0;0
8588;1035BA;1035BA;24;100;100;100;100;G4;1412;0;0
8590;1035BB;1035BB;24;100;100;100;100;G4;1381;0;0
8592;1035BC;1035BC;16;100;100;100;100;G4;1248;0;0
8594;1035BD;1035BD;16;100;100;100;100;G4;1215;0;0
8596;1035BE;1035BE;24;100;100;100;100;G4;1496;0;0
8598;1035BG;1035BG;24;100;100;100;100;G4;1190;0;0
8600;1035BH;1035BH;16;100;100;100;100;G4;1207;0;0
8602;1035BJ;1035BJ;16;100;100;100;100;G4;1517;0;0
8604;1035BK;1035BK;24;100;100;100;100;G4;113;0;0
8606;1035BL;1035BL;25;100;100;100;100;G4;80;0;0
8608;1035BM;1035BM;18;100;100;100;100;G4;108;0;0
8610;1035BN;1035BN;20;100;100;100;100;G4;171;0;0
8612;1035BP;1035BP;25;100;96;100;100;G4;282;0;0
8614;1035BR;1035BR;26;100;96,15;100;100;G4;380;0;0
8616;1035BS;1035BS;24;100;100;100;92;G4;1377;0;0
8618;1035BT;1035BT;25;100;100;100;100;G4;1390;0;0
8620;1035BV;1035BV;15;100;100;100;100;G4;1202;0;0
8622;1035BW;1035BW;16;100;100;100;100;G4;1210;0;0
8624;1035BX;1035CA;29;100;100;100;100;G4;1441;0;0
8626;1035CB;1035CB;24;100;100;100;100;G4;1278;0;0
8628;1035CC;1035CC;16;100;100;100;94;G4;1309;0;0
8630;1035CD;1035CD;16;100;100;100;100;G4;962;0;0
8632;1035CE;1035CE;24;100;100;100;96;G4;1381;0;0
8634;1035CG;1035CG;24;100;100;100;100;G4;1258;0;0
8636;1035CH;1035CH;16;100;100;100;100;G4;1091;0;0
8638;1035CJ;1035CJ;16;100;100;100;100;G4;1142;0;0
8640;1035CK;1035CK;24;100;100;100;100;G4;1739;0;0
8642;1035CL;1035CL;24;100;100;100;100;G4;1357;0;0
8644;1035CM;1035CM;16;100;100;100;94;G4;1316;0;0
8646;1035CN;1035CN;16;100;100;100;94;G4;1242;0;0
8648;1035CP;1035CP;24;100;100;100;100;G4;1766;0;4,17
8650;1035CR;1035CR;24;100;100;100;100;G4;1149;0;0
8652;1035CS;1035CS;16;100;100;100;94;G4;1174;0;0
8654;1035CT;1035CT;16;100;100;100;94;G4;1128;0;0
8656;1035CV;1035CV;24;100;100;100;100;G4;1410;0;0
8658;1035CW;1035CW;24;100;100;100;92;G4;1211;0;0
8660;1035CX;1035CX;16;100;100;100;100;G4;1084;0;0
8662;1035CZ;1035CZ;16;100;100;100;94;G4;1352;0;0
8664;1035EA;1035EA;24;100;100;100;100;G4;1551;0;0
8666;1035EB;1035EB;24;100;100;100;100;G4;1259;0;0
8668;1035EC;1035EC;16;100;100;100;100;G4;1257;0;0
8670;1035ED;1035ED;16;100;100;100;100;G4;1072;0;0
8672;1035EE;1035EG;17;100;94,12;100;35;G16;6856;0;0
8674;1035EH;1035EK;26;100;84,62;100;88;G4;543;0;0
8677;1035EL;1035EL;16;100;100;100;100;G4;25;0;0
8679;1035EM;1035EM;16;100;100;100;100;G4;15;0;0
8681;1035EN;1035EN;15;100;100;100;100;G4;24;0;0
8683;1035EP;1035EP;23;100;100;100;100;G4;25;0;0
8685;1035ER;1035ER;24;100;100;100;100;G4;35;0;0
8687;1035ES;1035ES;24;100;100;100;100;G4;25;0;0
8689;1035ET;1035ET;22;100;100;100;100;G4;24;0;0
8691;1035EV;1035EX;46;100;91,3;100;89;G4;1297;0;0
8694;1035GE;1035HC;21;100;100;100;86;G4;2003;0;4,76
8696;1035HD;1035HD;17;100;100;100;100;G4;1084;0;17,65
8698;1035HE;1035HE;13;100;92,31;100;100;G4;931;0;15,38
8700;1035HG;1035HG;10;100;100;100;100;G4;1163;0;10
8702;1035HH;1035HH;19;100;100;100;100;G4;1315;0;10,53
8704;1035HJ;1035HJ;19;100;100;100;95;G4;1097;0;15,79
8706;1035HK;1035HK;26;100;100;100;100;G4;1197;0;3,85
8708;1035HL;1035HL;27;100;100;100;96;G4;1196;0;29,63
8710;1035HM;1035HM;22;100;100;100;91;G4;1297;0;9,09
8712;1035HN;1035HN;14;100;100;100;93;G4;2007;0;0
8714;1035HP;1035HP;29;100;100;100;100;G4;1183;0;3,45
8716;1035HR;1035HR;26;100;100;100;100;G4;1195;0;0
8718;1035HS;1035HS;22;100;100;100;100;G4;1262;0;0
8720;1035HT;1035HT;12;100;100;100;92;G4;1461;0;8,33
8722;1035HV;1035HV;13;100;100;100;85;G4;1493;0;7,69
8724;1035HX;1035HX;37;100;100;100;100;G4;1102;0;13,51
8726;1035HZ;1035HZ;28;100;96,43;100;100;G4;1067;0;21,43
8728;1035JA;1035JA;17;100;100;100;94;G4;1133;0;0
8730;1035JB;1035JB;12;100;100;100;100;G4;1446;0;0
8732;1035JC;1035JC;23;100;100;100;100;G4;1173;0;0
8734;1035JD;1035JD;23;100;100;100;100;G4;1163;0;0
8736;1035JE;1035JE;20;100;100;100;95;G4;1173;0;5
8738;1035JH;1035JN;28;100;100;100;96;G4;1346;0;0
8740;1035JP;1035JP;19;100;100;100;100;G4;1317;0;0
8742;1035JR;1035JR;19;100;100;100;89;G4;1267;0;10,53
8744;1035JS;1035JS;24;100;100;100;92;G4;1315;0;4,17
8746;1035JT;1035JV;15;100;100;100;100;G4;1276;0;0
8748;1035JW;1035JW;31;100;100;100;100;G4;1331;0;0
8750;1035JX;1035JX;25;100;100;100;96;G4;1151;0;4
8752;1035JZ;1035JZ;25;100;100;100;88;G4;1756;0;4
8754;1035KA;1035KA;22;100;100;100;95;G4;1240;0;0
8756;1035KB;1035KB;18;100;100;100;94;G4;1345;0;5,56
8758;1035KC;1035KC;18;100;100;100;100;G4;1459;0;0
8760;1035KD;1035KE;24;100;100;100;96;G4;1126;0;4,17
8762;1035KG;1035KG;14;100;100;100;100;G4;1102;0;0
8764;1035KH;1035KH;21;100;100;100;100;G4;1659;0;0
8766;1035KJ;1035KJ;21;100;100;100;100;G4;1539;0;4,76
8768;1035KK;1035KK;19;100;100;100;100;G4;1390;0;0
8770;1035KL;1035KL;19;100;100;100;95;G4;1458;0;0
8772;1035KM;1035KM;22;100;100;100;95;G4;1301;0;0
8774;1035KN;1035KN;22;100;100;100;100;G4;1314;0;0
8776;1035KP;1035KP;28;100;100;100;100;G4;1200;0;0
8778;1035KR;1035KR;28;100;100;100;96;G4;1170;0;0
8780;1035KS;1035KS;21;100;100;100;100;G4;1876;0;0
8782;1035KV;1035KV;16;100;100;100;100;G4;1374;0;0
8784;1035KW;1035KW;12;100;100;100;83;G4;1201;0;8,33
8786;1035KX;1035KX;21;100;100;100;95;G4;1261;0;0
8788;1035LA;1035LA;28;100;100;100;100;G4;1157;0;0
8790;1035LB;1035LB;16;100;100;100;100;G4;1253;0;0
8792;1035LC;1035LC;14;100;100;100;93;G4;1612;0;7,14
8794;1035LD;1035LD;22;100;100;100;82;G4;1721;0;13,64
8796;1035MA;1035MA;22;100;100;100;100;G4;1895;0;0
8798;1035MZ;1035NC;21;100;95,24;100;71;G4;4433;0;0
8800;1035ND;1035ND;16;100;81,25;100;75;G4;1793;0;0
8802;1035NE;1035NE;25;100;100;100;84;G4;2221;0;4
8804;1035NG;1035NG;10;100;100;100;70;G4;2212;0;0
8806;1035NH;1035NH;17;100;100;100;76;G4;3164;0;0
8808;1035NL;1035NL;14;100;100;100;79;G4;2366;0;0
8810;1035NM;1035NN;22;100;100;100;82;G4;2183;0;0
8812;1035NP;1035NP;15;100;100;100;87;G4;1680;0;0
8814;1035NR;1035NR;17;100;100;100;88;G4;1926;0;0
8816;1035NS;1035NS;15;100;100;100;80;G4;2052;0;0
8818;1035NT;1035NT;19;100;100;100;68;G4;2474;0;0
8820;1035NV;1035NV;19;100;94,74;100;95;G4;1497;0;0
8822;1035NW;1035NX;19;100;100;100;79;G4;2466;0;0
8824;1035PC;1035PC;12;100;100;100;83;G4;2309;0;0
8826;1035PD;1035PD;20;100;85;100;80;G4;1828;0;0
8828;1035PE;1035PE;23;100;95,65;100;96;G4;2606;0;0
8830;1035PG;1035PG;15;100;100;100;87;G4;2259;0;0
8832;1035PH;1035PH;18;100;94,44;100;89;G4;1708;0;0
8834;1035PJ;1035PJ;16;100;87,5;100;63;G4;2615;0;0
8836;1035PK;1035PM;39;100;97,44;100;95;G4;1942;0;0
8838;1035PN;1035PN;16;100;100;100;100;G4;1887;0;0
8840;1035PP;1035PP;26;100;96,15;100;81;G4;2029;0;3,85
8842;1035PR;1035PR;18;100;100;100;83;G4;2182;0;0
8844;1035PS;1035PS;22;100;100;100;82;G4;2097;0;0
8846;1035PT;1035PW;46;100;97,83;100;80;G4;1939;0;0
8850;1035PX;1035PX;37;100;94,59;100;89;G4;1837;0;0
8852;1035RA;1035RA;12;100;100;100;92;G4;1857;0;0
8854;1035RD;1035RD;10;100;100;100;80;G4;3060;0;0
8856;1035RE;1035RE;10;100;100;100;90;G4;1688;0;0
8858;1035RG;1035RG;11;100;100;100;100;G4;1840;0;0
8860;1035RH;1035RH;14;100;100;100;100;G4;1402;0;0
8862;1035RJ;1035RJ;14;100;100;100;93;G4;1191;0;0
8864;1035RL;1035RL;11;100;100;100;82;G4;1877;0;0
8866;1035RM;1035RM;12;100;100;100;83;G4;1731;0;0
8868;1035RN;1035SB;17;100;100;100;71;G4;3761;0;0
8870;1035SC;1035SC;24;100;100;100;100;G4;1207;0;0
8872;1035SE;1035SE;21;100;100;100;90;G4;1307;0;9,52
8874;1035SG;1035SG;16;100;100;100;100;G4;2090;0;0
8876;1035SH;1035SH;19;100;100;100;89;G4;1063;0;5,26
8878;1035SJ;1035SJ;18;100;100;100;89;G4;1421;0;11,11
8880;1035SK;1035SK;27;100;100;100;96;G4;1063;0;3,7
8882;1035SL;1035SL;18;100;100;100;100;G4;894;0;0
8884;1035SM;1035SM;17;100;100;100;100;G4;802;0;0
8886;1035SN;1035SN;30;100;100;100;97;G4;1232;0;0
8888;1035SR;1035SR;27;100;100;100;100;G4;1057;0;0
8890;1035ST;1035ST;25;100;100;100;88;G4;1081;0;8
8892;1035SV;1035SV;16;100;100;100;100;G4;1292;0;0
8894;1035SW;1035SW;16;100;100;100;100;G4;1134;0;0
8896;1035SX;1035SX;16;100;100;100;100;G4;1180;0;0
8898;1035SZ;1035SZ;20;100;100;100;95;G4;1040;0;0
8900;1035TA;1035TA;10;100;100;100;80;G4;1059;0;10
8902;1035TB;1035TE;21;100;100;100;95;G4;1191;0;4,76
8904;1035TG;1035TG;18;100;100;100;100;G4;1045;0;0
8906;1035TH;1035TH;11;100;100;100;100;G4;1138;0;0
8908;1035TJ;1035TJ;11;100;100;100;91;G4;1114;0;0
8910;1035TL;1035TL;11;100;100;100;91;G4;1001;0;0
8912;1035TM;1035TM;11;100;100;100;100;G4;1029;0;0
8914;1035TN;1035TS;33;100;100;100;94;G4;1800;0;0
8917;1035TT;1035TT;12;100;91,67;100;75;G4;2976;0;0
8919;1035TV;1035TV;19;100;94,74;100;74;G4;3558;0;0
8921;1035TW;1035TW;25;100;92;100;96;G4;1748;0;0
8923;1035TX;1035TX;18;100;100;100;83;G4;2244;0;0
8925;1035TZ;1035TZ;16;100;100;100;81;G4;3274;0;0
8927;1035VB;1035VD;31;100;100;100;87;G4;2553;0;3,23
8929;1035VE;1035VE;12;100;100;100;92;G4;1493;0;0
8931;1035VG;1035VG;16;100;100;100;100;G4;1001;0;0
8933;1035VH;1035VH;12;100;100;100;100;G4;1054;0;0
8935;1035VJ;1035VK;24;100;91,67;100;92;G4;1539;0;0
8937;1035VL;1035VL;18;100;100;100;100;G4;1544;0;0
8939;1035VM;1035VN;19;100;100;100;100;G4;1548;0;0
8941;1035VP;1035VR;18;100;100;100;89;G4;3673;0;0
8943;1035VS;1035VV;28;100;100;100;100;G4;1507;0;0
8946;1035VW;1035VW;12;100;100;100;100;G4;1425;0;0
8948;1035VX;1035VX;14;100;100;100;86;G4;1359;0;0
8950;1035VZ;1035VZ;12;100;100;100;100;G4;1400;0;0
8952;1035XA;1035XA;14;100;100;100;93;G4;1389;0;0
8954;1035XB;1035XB;21;100;100;100;90;G4;1603;0;0
8956;1035XC;1035XC;26;100;100;100;100;G4;1606;0;0
8958;1035XD;1035XD;16;100;100;100;100;G4;1383;0;0
8960;1035XE;1035XE;16;100;100;100;100;G4;1269;0;0
8962;1035XG;1035XG;17;100;100;100;100;G4;1187;0;0
