;POSTCODE_VAN;POSTCODE_TOT;Aantal Aansluitingen;%Leveringsrichting;%Fysieke status;%Defintieve aansl (NRM);%Soort aansluiting;Soort aansluiting Naam;SJV;%SJV laag tarief;%Slimme Meter;Gemiddeld aantal telwielen
9904;1052JG;1052JG;20;95;90;100;75;1x50;5256;5;5;1,4
9906;1052JH;1052JH;14;100;100;100;100;1x50;2949;0;0;1,7
9908;1052JJ;1052JJ;27;92,59;100;100;59;1x50;1984;3,7;0;1,6
9910;1052JK;1052JK;23;100;95,65;100;65;1x25;2045;4,35;0;1
9912;1052JL;1052JL;41;100;97,56;100;51;1x25;2243;0;0;1
9914;1052JM;1052JM;18;100;94,44;100;56;1x25;2991;11,11;0;1,1
9916;1052JN;1052JN;23;100;86,96;100;57;1x25;1561;0;0;1
9918;1052JP;1052JP;27;100;96,3;100;63;1x25;1676;0;0;1
9920;1052JR;1052JR;30;100;86,67;100;50;1x25;1837;0;0;1,2
9922;1052JS;1052JS;40;100;100;100;55;1x25;1972;15;15;1
9924;1052JT;1052JT;31;100;96,77;100;94;1x25;1687;0;0;1
9926;1052JV;1052JV;33;100;87,88;100;39;1x25;1410;15,15;15,15;1
9928;1052JW;1052JW;35;100;97,14;100;71;1x25;3378;2,86;0;1
9930;1052JX;1052JX;29;100;100;100;93;1x25;1573;0;0;1
9932;1052JZ;1052JZ;23;100;100;100;52;1x25;2126;30,43;26,09;1,1
9934;1052KA;1052KA;43;100;100;100;77;1x25;1958;2,33;0;1
9936;1052KB;1052KB;34;100;97,06;100;47;1x25;1868;2,94;0;1,1
9938;1052KC;1052KC;111;100;97,3;100;68;1x50;3631;3,6;1,8;1,1
9940;1052KD;1052KD;22;100;100;100;91;1x25;1287;0;0;1
9942;1052KE;1052KE;32;100;100;100;75;1x25;2284;6,25;3,13;1,1
9944;1052KG;1052KG;29;100;100;100;62;1x25;2632;6,9;0;1,1
9946;1052KH;1052KH;39;100;94,87;100;87;1x25;1514;0;0;1
9948;1052KJ;1052KJ;33;100;96,97;100;61;1x25;2147;0;0;1,2
9951;1052KK;1052KK;27;100;100;100;63;1x25;2738;22,22;18,52;1
9952;1052KL;1052KL;54;100;100;100;94;3x25;1875;1,85;0;1,1
9954;1052KM;1052KM;21;100;95,24;100;81;1x25;1721;0;0;1
9956;1052KN;1052KN;36;100;97,22;100;92;1x25;1348;2,78;0;1
9958;1052KP;1052KP;21;100;100;100;62;1x25;3591;4,76;0;1
9960;1052KR;1052KR;24;100;100;100;96;1x25;2405;0;0;1
9962;1052KS;1052KS;17;100;23,53;100;94;1x25;1589;5,88;0;1
9964;1052KT;1052KT;25;100;100;100;80;1x25;1723;0;0;1
9966;1052KV;1052KV;42;100;88,1;100;38;1x25;7606;21,43;4,76;1,1
9968;1052KW;1052KW;33;100;81,82;100;39;1x25;4229;18,18;0;1,4
9970;1052KX;1052KX;22;100;95,45;100;59;1x25;2474;36,36;22,73;1,2
9972;1052LA;1052LA;30;100;100;100;67;1x25;6155;23,33;3,33;1,2
9974;1052LB;1052LB;34;100;100;100;74;1x25;5024;11,76;0;1,2
9976;1052LC;1052LC;19;100;100;100;89;1x25;6204;21,05;0;1,2
9978;1052LD;1052LD;21;100;95,24;100;38;1x25;4170;14,29;0;1,2
9981;1052LE;1052LE;20;100;90;100;90;1x25;2309;10;5;1,1
9982;1052LG;1052LG;16;100;100;100;44;1x25;5683;56,25;50;1,1
9984;1052LH;1052LH;16;100;100;100;100;1x25;2199;0;0;1
9986;1052LJ;1052LK;23;100;95,65;100;74;3x25;3662;21,74;4,35;1,9
9988;1052LL;1052LL;73;100;17,81;100;45;1x25;2846;42,47;5,48;1,1
9990;1052LM;1052LM;36;100;72,22;100;78;1x25;1727;13,89;0;1
9992;1052LN;1052LN;31;100;96,77;100;58;1x25;2164;0;0;1
9994;1052LP;1052LP;32;100;96,88;100;88;1x25;1877;31,25;28,13;1
9996;1052LR;1052LR;20;100;90;100;60;1x25;1880;5;5;1
9998;1052LS;1052LT;39;100;97,44;100;64;1x25;2891;23,08;15,38;1,1
10000;1052LV;1052LV;21;100;95,24;100;81;1x25;2276;28,57;28,57;1
10002;1052LW;1052LW;35;97,14;100;100;91;1x50;4052;5,71;2,86;2
10004;1052LX;1052LX;31;100;93,55;100;100;3x25;1437;3,23;0;1
10006;1052LZ;1052MA;29;100;96,55;100;93;1x25;6397;6,9;3,45;1
10008;1052MZ;1052MZ;16;100;100;100;100;1x25;2937;0;0;1,1
10010;1052NA;1052NA;103;100;94,17;100;65;1x25;2704;7,77;2,91;1,1
10012;1052NB;1052NB;23;100;95,65;100;61;1x25;6461;13,04;0;1,2
10014;1052NC;1052NC;32;100;100;100;44;1x25;3254;12,5;0;1,1
10016;1052ND;1052ND;22;100;100;100;73;1x25;4079;18,18;0;1,2
10018;1052NE;1052NE;21;100;100;100;52;1x25;4690;42,86;28,57;1,2
10020;1052NG;1052NG;27;100;92,59;100;33;3x25;5432;11,11;3,7;1,3
10022;1052NH;1052NH;26;100;84,62;100;42;1x25;6662;11,54;0;1,2
10024;1052NJ;1052NJ;30;100;96,67;100;43;1x35;3340;26,67;16,67;1,1
10026;1052NK;1052NK;29;100;100;100;55;1x50;7271;17,24;0;1,4
10028;1052NL;1052NL;26;100;100;100;58;1x35;2655;7,69;0;1,2
10030;1052NM;1052NM;22;100;100;100;50;1x35;3640;9,09;0;1,1
10032;1052NN;1052NN;18;100;100;100;33;3x25;4142;33,33;5,56;1,3
10034;1052NP;1052NP;22;100;100;100;55;1x35;4769;13,64;0;1,1
10036;1052RH;1052RH;19;100;100;100;47;1x35;1763;0;0;1,2
10038;1052RJ;1052RJ;20;100;85;100;65;1x35;3030;5;0;1,4
10040;1052RK;1052RK;17;100;88,24;100;53;1x35;3210;5,88;0;1
10042;1052RL;1052RL;13;100;100;100;85;1x25;3235;0;0;1
10044;1052RN;1052RN;28;100;96,43;100;71;1x25;2518;92,86;92,86;1
10046;1052RP;1052RP;35;100;100;100;54;1x25;2350;94,29;94,29;1
10048;1052RR;1052RR;20;100;95;100;80;1x35;4897;95;90;2
10050;1052RS;1052RS;20;100;100;100;55;1x25;4546;0;0;1,4
10052;1052RT;1052RT;20;100;90;100;90;1x35;2602;0;0;1
10054;1052RV;1052RV;18;100;100;100;78;1x35;2034;5,56;0;1,1
10056;1052RW;1052RW;33;100;96,97;100;76;1x35;2191;0;0;1
10058;1052RZ;1052RZ;29;100;100;100;66;1x25;4511;20,69;3,45;1,2
10060;1052SB;1052SB;20;100;95;100;80;1x25;3698;5;0;1,1
10062;1052SC;1052SC;31;96,77;100;100;87;1x25;6050;9,68;0;1,1
10064;1052SE;1052SE;38;100;92,11;100;45;1x25;1745;18,42;15,79;1,3
10066;1052SG;1052SG;35;94,29;88,57;100;40;1x25;2165;0;0;1,1
10068;1052SH;1052SH;38;100;100;100;50;1x25;2091;0;0;1,1
10070;1052SJ;1052SJ;73;100;98,63;100;79;1x25;3020;5,48;4,11;1,1
10072;1052SL;1052SL;29;100;96,55;100;100;3x25;1334;0;0;1
10074;1052SM;1052SM;24;100;100;100;96;3x25;1302;4,17;4,17;1
10076;1052SN;1052SN;24;100;100;100;96;3x25;1059;0;0;1
10078;1052SP;1052SP;16;100;100;100;94;3x25;1138;6,25;0;1,9
10080;1052SR;1052SR;16;100;100;100;75;3x25;1511;6,25;0;1,9
10082;1052ST;1052ST;16;100;100;100;94;3x25;1456;0;0;1,8
10084;1052SV;1052SV;17;100;94,12;100;94;3x25;3143;5,88;0;1,8
10086;1052SW;1052SW;17;100;100;100;100;3x25;1448;5,88;0;1,5
10088;1052SX;1052SX;17;100;100;100;88;3x25;1657;0;0;1
10090;1052TB;1052TB;22;100;100;100;91;1x25;1019;9,09;0;1,1
10092;1052TC;1052TC;20;100;100;100;100;1x25;1462;0;0;1
10094;1052TD;1052TD;29;100;100;100;93;1x25;1799;0;0;1
10096;1052TJ;1052TJ;24;100;100;100;96;1x25;1108;4,17;4,17;1
10098;1052TK;1052TK;24;100;100;100;79;1x25;1398;0;0;1,1
10100;1052TL;1052TL;29;100;96,55;100;97;1x25;1175;0;0;1
10102;1052TM;1052TN;25;100;100;100;88;3x25;2086;0;0;1,9
10104;1052TP;1052TP;16;100;100;100;81;3x25;2349;6,25;6,25;1,7
10106;1052TR;1052TR;16;100;100;100;75;3x25;1601;50;50;1
10108;1052TS;1052TS;17;100;100;100;94;3x25;2407;5,88;0;1,1
10110;1052TT;1052TT;18;100;94,44;100;94;3x25;1536;5,56;0;1,2
10112;1052TV;1052TV;19;100;100;100;79;1x25;2379;5,26;0;1,1
10114;1052TW;1052TW;16;100;100;100;100;1x25;997;0;0;1
10116;1052TX;1052TX;28;100;100;100;71;1x35;1424;71,43;71,43;1,1
10118;1052TZ;1052TZ;37;100;100;100;97;1x25;1847;0;0;1
10120;1052VA;1052VA;28;100;100;100;93;1x25;1334;0;0;1
10122;1052VB;1052VB;38;100;97,37;100;84;1x25;1329;0;0;1
10124;1052VC;1052VC;30;100;100;100;100;1x25;1454;0;0;1
10126;1052VD;1052VD;29;100;100;100;100;1x25;1348;0;0;1
10128;1052VE;1052VE;28;100;100;100;100;1x25;2011;3,57;0;1,1
10130;1052VG;1052VG;80;100;96,25;100;49;1x35;3372;3,75;1,25;1,1
10132;1052VH;1052VH;55;100;100;100;45;1x35;2479;10,91;10,91;1,1
10134;1052VJ;1052VJ;38;100;97,37;100;71;1x25;1968;0;0;1,1
10136;1052VK;1052VK;25;100;68;100;40;1x50;7527;12;4;1,2
10138;1052VL;1052VL;51;100;98,04;100;67;1x50;2162;3,92;1,96;1,1
10140;1052VM;1052VM;34;100;97,06;100;94;1x25;1600;2,94;0;1
10142;1052VN;1052VN;25;100;100;100;96;1x25;1541;4;0;1,1
10144;1052VP;1052VP;16;100;100;100;88;1x25;1548;12,5;0;1,1
10146;1052VR;1052VR;16;100;100;100;75;1x25;1317;0;0;1,1
10148;1052VS;1052VS;25;100;100;100;96;1x25;1255;0;0;1
10150;1052VT;1052VT;33;100;100;100;97;1x25;1615;3,03;0;1,1
10152;1052VV;1052VV;25;100;100;100;96;1x25;1478;0;0;1
10154;1052VW;1052VW;22;100;86,36;100;73;1x25;8079;13,64;0;1,1
10156;1052VX;1052VX;25;100;100;100;100;1x25;1387;0;0;1
10158;1052VZ;1052VZ;21;100;100;100;62;1x25;2600;0;0;1
10160;1052WB;1052WB;29;100;100;100;100;1x25;1900;3,45;0;1
10162;1052WC;1052WC;23;100;100;100;78;1x25;2054;0;0;1,2
10164;1052WD;1052WD;34;100;100;100;94;3x25;2118;2,94;2,94;1
10166;1052WE;1052WE;34;100;97,06;100;100;3x25;2299;0;0;1
10168;1052WG;1052WG;35;100;97,14;100;97;3x25;2394;2,86;0;1
10170;1052WH;1052WH;37;100;100;100;100;3x25;1640;0;0;1
10172;1052WJ;1052WJ;32;100;100;100;97;3x25;2774;6,25;0;1,1
10174;1052WK;1052WK;38;100;100;100;100;3x25;1483;2,63;0;1
10176;1052WL;1052WL;33;100;100;100;97;3x25;2328;3,03;0;1
10178;1052WP;1052WP;29;100;100;100;93;3x25;2561;6,9;0;1,1
10180;1052WR;1052WR;45;100;97,78;100;98;3x25;2200;2,22;0;1
10182;1052WS;1052WS;40;100;95;100;90;3x25;3870;10;2,5;1,1
10184;1052WT;1052WT;43;100;100;100;98;3x25;2213;2,33;2,33;1
10186;1052XA;1052XA;27;100;81,48;100;78;1x25;818;0;0;1
10188;1052XB;1052XB;12;100;75;100;42;1x25;2516;25;25;1
10190;1052XC;1052XC;17;100;100;100;65;1x25;1077;0;0;1
10192;1052XD;1052XD;17;100;100;100;82;1x25;1082;5,88;0;1,1
10194;1052XE;1052XE;38;100;97,37;100;58;1x25;1471;26,32;26,32;1
10196;1052XG;1052XG;26;100;100;100;100;1x25;1547;0;0;1
10198;1052XH;1052XH;24;100;100;100;100;1x25;1563;0;0;1
10200;1052XJ;1052XJ;33;100;100;100;100;1x25;1148;0;0;1
10202;1052XK;1052XK;24;100;100;100;96;1x25;1230;0;0;1
10204;1052XL;1052XL;25;100;100;100;100;1x25;1602;0;0;1,1
10206;1052XM;1052XM;35;100;97,14;100;80;1x25;1364;17,14;11,43;1,1
10208;1052XN;1052XN;28;100;89,29;100;68;1x25;3628;10,71;0;1,1
10210;1052XP;1052XP;26;100;96,15;100;77;1x25;2166;3,85;0;1
10212;1052XR;1052XR;10;100;90;100;90;3x25;2004;10;0;1,3
10214;1052XS;1052XS;56;100;100;100;52;1x25;2300;3,57;0;1
10215;1052XT;1052XT;20;100;100;100;90;1x25;2027;0;0;1
10217;1052XW;1052XW;21;100;95,24;100;71;1x25;3178;23,81;14,29;1,1
10219;1052XX;1052XX;31;100;96,77;100;52;1x25;2352;3,23;0;1,1
10221;1052XZ;1052XZ;36;100;97,22;100;44;1x25;2277;22,22;19,44;1,1
10223;1053AA;1053AA;61;100;95,08;100;74;1x25;3604;19,67;6,56;1,1
10225;1053AB;1053AB;19;100;89,47;100;68;1x25;2381;15,79;0;1,2
10227;1053AC;1053AC;21;100;90,48;100;62;1x25;2720;0;0;1,3
10229;1053AD;1053AD;23;100;95,65;100;26;1x25;6925;17,39;0;1,4
10231;1053AE;1053AE;26;100;92,31;100;38;1x35;3501;34,62;19,23;1,3
10233;1053AG;1053AG;38;100;97,37;100;71;1x25;5807;23,68;0;1,3
10235;1053AH;1053AH;35;100;97,14;100;77;1x25;3445;14,29;0;1,1
10237;1053AJ;1053AJ;19;100;68,42;100;32;1x25;6885;31,58;5,26;1,3
10239;1053AK;1053AK;26;100;96,15;100;65;1x25;5668;19,23;0;1,2
10241;1053AL;1053AL;37;100;100;100;76;1x35;1739;13,51;10,81;1,2
10243;1053AM;1053AM;41;97,56;97,56;100;90;1x35;2116;4,88;0;1,1
10245;1053AN;1053AN;45;100;97,78;100;78;1x35;1986;4,44;0;1
10247;1053AP;1053AP;37;100;62,16;100;38;3x25;3168;2,7;0;1
10249;1053AR;1053AR;33;100;78,79;100;61;1x35;3177;3,03;0;1
10251;1053AS;1053AS;43;100;88,37;100;49;1x35;2598;6,98;0;1,1
10253;1053AT;1053AT;49;100;95,92;100;88;1x25;2291;2,04;0;1
10255;1053AV;1053AV;45;100;95,56;100;76;1x25;1776;15,56;11,11;1,1
10257;1053AW;1053AW;27;100;85,19;100;63;1x25;1553;0;0;1
10259;1053AX;1053AX;20;100;100;100;45;1x25;2410;5;5;1
10261;1053AZ;1053AZ;28;100;75;100;32;1x25;1621;7,14;0;1,1
10263;1053BA;1053BA;35;100;85,71;100;49;1x25;2272;8,57;0;1,1
10265;1053BB;1053BB;52;100;82,69;100;40;1x25;3058;0;0;1
10267;1053BC;1053BC;21;100;95,24;100;95;1x25;1464;4,76;0;1
10269;1053BD;1053BD;44;100;77,27;100;75;1x25;2814;9,09;9,09;1
10271;1053BE;1053BE;58;100;93,1;100;47;1x35;1964;8,62;0;1,1
10273;1053BG;1053BG;45;100;84,44;100;36;1x25;3831;8,89;4,44;1
10275;1053BH;1053BH;15;100;93,33;100;67;1x25;2842;6,67;0;1,1
10277;1053BJ;1053BJ;76;100;82,89;100;68;1x25;2332;26,32;19,74;1,1
10279;1053BK;1053BK;35;100;94,29;100;91;1x25;3379;0;0;1
10281;1053BL;1053BL;63;100;85,71;100;48;1x35;2372;3,17;1,59;1,2
10283;1053BM;1053BM;29;100;93,1;100;83;1x25;2865;0;0;1
10285;1053BN;1053BN;25;100;88;100;64;1x25;2332;4;0;1,1
10287;1053BP;1053BP;23;100;91,3;100;65;1x25;2535;4,35;4,35;1
10289;1053BR;1053BR;15;100;93,33;100;73;1x25;1748;0;0;1
10291;1053BS;1053BS;48;100;97,92;100;52;1x35;2251;2,08;0;1,1
10293;1053BT;1053BT;61;100;67,21;100;57;1x25;2209;18,03;18,03;1,1
10295;1053BV;1053BV;27;100;100;100;81;1x25;4027;7,41;0;1,1
10297;1053BW;1053BW;38;100;97,37;100;71;1x25;4358;2,63;0;1,1
10299;1053BX;1053BX;65;100;78,46;100;35;1x25;2198;6,15;0;1,1
10301;1053BZ;1053BZ;70;100;24,29;100;49;3x25;3815;24,29;5,71;1
10303;1053CA;1053CA;33;100;12,12;100;85;3x25;7605;15,15;0;1
10305;1053CC;1053CC;36;100;97,22;100;58;1x50;4929;8,33;5,56;1
10306;1053CD;1053CE;56;100;87,5;100;39;1x25;3451;8,93;5,36;1,1
10308;1053CG;1053CG;86;100;84,88;100;38;3x25;4629;11,63;1,16;1,2
10310;1053CH;1053CK;46;100;95,65;100;89;1x25;2613;34,78;28,26;1
10312;1053CL;1053CL;52;100;96,15;100;75;1x25;2537;5,77;0;1,2
10314;1053CM;1053CM;45;100;97,78;100;91;1x25;2248;4,44;0;1,1
10316;1053CN;1053CN;37;100;94,59;100;92;1x25;1378;2,7;0;1
10318;1053CP;1053CP;41;100;100;100;98;1x25;2086;0;0;1
10320;1053CR;1053CR;46;100;100;100;100;1x25;1502;0;0;1
10322;1053CS;1053CS;61;98,36;59,02;100;39;3x25;2301;3,28;0;1,1
10324;1053CT;1053CT;45;100;95,56;100;60;1x25;3332;17,78;13,33;1,1
10326;1053CV;1053CV;51;100;90,2;100;67;1x25;1720;0;0;1,1
10328;1053CW;1053CW;37;100;100;100;97;1x25;1733;0;0;1
10330;1053CX;1053CX;54;100;70,37;100;48;1x25;1406;0;0;1
10332;1053CZ;1053CZ;67;100;67,16;100;37;1x25;1889;0;0;1
10334;1053DA;1053DA;36;100;94,44;100;69;1x25;1598;13,89;13,89;1,3
10336;1053DB;1053DB;43;100;90,7;100;51;1x35;3692;6,98;0;1,1
10338;1053DC;1053DC;56;100;89,29;100;61;1x35;2867;12,5;3,57;1,2
10340;1053DD;1053DD;61;100;88,52;100;46;1x35;3020;4,92;0;1,1
10342;1053DE;1053DE;56;100;82,14;100;52;1x25;3848;5,36;0;1,2
10344;1053DG;1053DG;49;100;83,67;100;45;1x25;3813;8,16;0;1,2
10346;1053DH;1053DH;32;100;100;100;66;1x25;4438;9,38;0;1,2
10348;1053DJ;1053DL;36;100;91,67;100;47;1x25;10426;47,22;0;1,4
10350;1053DM;1053DM;50;100;100;100;88;1x25;2346;2;0;1
10352;1053DN;1053DP;29;100;89,66;100;41;1x25;12164;34,48;0;1,5
10354;1053DR;1053DR;35;100;100;100;83;1x25;4826;14,29;0;1,2
10356;1053DS;1053DS;46;100;95,65;100;83;1x25;5057;15,22;0;1,2
10358;1053DT;1053DT;36;100;86,11;100;33;3x25;3172;5,56;0;1,4
10360;1053DV;1053DV;50;100;96;100;58;1x50;2502;28;24;1,2
10363;1053DX;1053DX;27;100;100;100;93;1x35;2765;3,7;0;1
10364;1053DZ;1053DZ;56;100;51,79;100;50;3x25;3759;57,14;48,21;1
10366;1053EA;1053EA;28;100;60,71;100;46;3x25;2997;53,57;50;1
10368;1053EB;1053EB;29;100;96,55;100;52;1x25;6818;10,34;0;1,4
10370;1053EC;1053EC;32;100;96,88;100;31;1x50;2516;0;0;1,4
10372;1053ED;1053ED;38;100;89,47;100;61;1x25;5008;23,68;0;1,2
10374;1053EE;1053EE;21;100;100;100;81;1x25;2955;4,76;0;1
10376;1053EG;1053EG;37;100;89,19;100;73;1x25;2879;10,81;0;1,1
10378;1053EH;1053EH;27;100;92,59;100;63;1x25;5520;22,22;3,7;1,4
10380;1053EJ;1053EJ;35;100;100;100;91;1x25;3526;5,71;0;1,1
10382;1053EK;1053EL;42;100;95,24;100;64;1x25;8663;16,67;0;1,2
10384;1053EM;1053EM;62;100;79,03;100;40;1x50;3562;8,06;3,23;1,1
10386;1053EN;1053EN;36;100;77,78;100;64;1x25;4613;13,89;2,78;1,1
10388;1053EP;1053EP;37;100;100;100;78;1x25;4991;13,51;0;1,9
10390;1053ER;1053ER;25;100;100;100;72;1x25;5357;16;0;1,8
10392;1053ES;1053ES;13;100;92,31;100;46;1x25;15619;30,77;0;1,3
10394;1053ET;1053ET;37;100;100;100;97;1x25;1963;0;0;1
10396;1053EV;1053EV;24;100;100;100;58;1x25;6605;20,83;0;1,2
10398;1053EW;1053EW;41;100;100;100;78;1x25;4167;12,2;0;1,2
10400;1053EX;1053EX;38;100;97,37;100;74;1x25;2818;13,16;0;1,2
10402;1053GA;1053GA;39;100;100;100;69;1x25;6761;12,82;2,56;1,1
10404;1053GB;1053GB;45;100;100;100;78;1x25;4496;6,67;0;1,1
10406;1053GC;1053GC;39;100;92,31;100;69;1x25;2176;10,26;0;1,2
10408;1053GD;1053GD;51;100;94,12;100;61;1x25;5049;11,76;0;1,1
10410;1053GE;1053GE;34;100;88,24;100;47;1x25;2886;8,82;2,94;1,1
10412;1053GG;1053GG;49;100;95,92;100;55;1x25;2474;8,16;2,04;1,1
10414;1053GH;1053GH;31;100;100;100;65;1x25;3572;9,68;3,23;1,3
10416;1053GJ;1053GJ;37;100;97,3;100;92;1x25;2492;10,81;0;1,1
10418;1053GK;1053GK;37;100;97,3;100;92;1x25;2016;5,41;0;1,1
10420;1053GL;1053GM;38;100;94,74;100;79;1x25;4606;13,16;0;1,1
10422;1053GN;1053GN;20;100;100;100;90;1x25;4846;10;0;1,1
10424;1053GP;1053GP;66;100;42,42;100;56;3x25;1950;0;0;1,3
10426;1053GR;1053GR;40;100;55;100;53;1x25;1351;7,5;0;1
10428;1053GS;1053GS;47;100;95,74;100;77;1x25;2619;12,77;0;1,1
10430;1053GT;1053GT;30;93,33;96,67;100;50;1x25;2943;13,33;0;1,1
10432;1053GV;1053GV;12;100;91,67;100;67;1x25;3091;16,67;8,33;1,1
10434;1053GW;1053GW;11;100;90,91;100;91;1x25;1925;0;0;1
10436;1053GX;1053GX;32;100;100;100;100;1x25;1883;0;0;1
10437;1053HA;1053HA;33;100;75,76;100;61;1x25;2129;39,39;27,27;1,2
10439;1053HB;1053HB;91;100;89,01;100;46;1x25;1904;1,1;0;1
10441;1053HC;1053HC;27;100;92,59;100;85;1x25;2200;7,41;7,41;1
10443;1053HD;1053HD;21;100;90,48;100;62;1x25;2306;9,52;0;1,1
10445;1053HE;1053HE;48;100;83,33;100;38;1x35;2531;0;0;1
10447;1053HG;1053HG;23;100;95,65;100;70;1x25;2332;8,7;0;1,2
10449;1053HH;1053HH;45;100;55,56;100;47;3x25;2620;8,89;2,22;1,2
10451;1053HJ;1053HJ;25;100;88;100;56;1x25;2206;8;8;1
10453;1053HK;1053HK;23;100;95,65;100;87;1x25;2155;8,7;0;1,1
10455;1053HL;1053HL;74;100;91,89;100;50;1x25;2741;9,46;5,41;1
10457;1053HM;1053HM;48;100;97,92;100;79;1x25;2169;4,17;0;1,1
10459;1053HN;1053HN;16;100;100;100;88;1x25;3202;6,25;0;1,1
10461;1053HP;1053HP;10;100;100;100;60;1x25;3146;20;10;1,1
10463;1053HR;1053HS;25;100;100;100;92;1x25;1954;12;8;1,1
10464;1053HT;1053HT;10;100;100;100;90;1x25;1596;10;0;1,1
10466;1053HV;1053JC;40;100;90;100;70;1x25;1807;7,5;7,5;1
10467;1053JD;1053JD;31;100;100;100;87;1x25;1388;19,35;19,35;1
10469;1053JE;1053JE;32;100;100;100;47;1x25;1411;46,88;46,88;1
10471;1053JG;1053JG;69;100;44,93;100;55;3x25;2512;2,9;0;1
10473;1053JH;1053JH;28;100;39,29;100;61;3x25;1755;0;0;1
10475;1053JJ;1053JJ;41;100;85,37;100;63;1x25;1602;4,88;0;1
10477;1053JK;1053JK;38;100;100;100;97;1x25;1216;0;0;1
10479;1053JL;1053JL;37;100;94,59;100;76;1x25;1492;0;0;1,1
10481;1053JM;1053JM;35;100;94,29;100;74;1x25;1404;8,57;0;1,1
10483;1053JN;1053JN;14;100;92,86;100;93;1x25;1470;7,14;0;1,1
10485;1053JP;1053JP;19;100;94,74;100;95;1x25;1640;5,26;0;1,1
10487;1053JR;1053JR;24;100;100;100;83;1x25;2535;12,5;0;1,2
10489;1053JS;1053JS;18;100;100;100;94;1x25;2441;38,89;38,89;1
10491;1053JZ;1053KB;86;100;98,84;100;95;1x25;1591;2,33;1,16;1
10493;1053KC;1053KD;63;100;58,73;100;38;3x25;1863;0;0;1
10495;1053KE;1053KE;67;100;55,22;100;45;3x25;1904;1,49;0;1
10497;1053KG;1053KG;33;100;100;100;85;1x25;1626;6,06;3,03;1
10499;1053KH;1053KH;33;100;100;100;100;1x25;1543;0;0;1
10501;1053KJ;1053KJ;28;100;100;100;100;1x25;1694;0;0;1
10503;1053KK;1053KK;29;100;100;100;45;1x25;2674;3,45;0;1,1
10505;1053KL;1053KL;36;100;97,22;100;42;1x35;3932;19,44;8,33;1,2
10507;1053KM;1053KM;60;100;95;100;40;1x25;5144;13,33;3,33;1,2
10509;1053KN;1053KN;53;100;96,23;100;45;1x25;3665;15,09;7,55;1,1
10511;1053KP;1053KP;34;100;91,18;100;53;1x25;7282;20,59;0;1,2
10513;1053KR;1053KR;76;100;94,74;100;39;1x50;2762;5,26;1,32;1,1
10515;1053KS;1053KS;54;100;94,44;100;33;1x25;3494;5,56;0;1,1
10517;1053KT;1053KT;30;100;93,33;100;70;1x25;1737;6,67;3,33;1,1
10519;1053KV;1053KV;59;100;94,92;100;80;1x25;3683;18,64;6,78;1,1
10521;1053KW;1053KW;44;100;90,91;100;36;1x25;3367;11,36;2,27;1,3
10523;1053KX;1053KX;39;100;97,44;100;67;1x25;4866;12,82;5,13;1,2
10525;1053KZ;1053KZ;43;100;93,02;100;49;1x35;2971;6,98;0;1,2
10527;1053LA;1053LA;34;100;94,12;100;41;1x25;5374;20,59;2,94;1,2
10529;1053LB;1053LB;14;100;92,86;100;57;1x25;3053;7,14;0;1,1
10531;1053LC;1053LC;36;100;94,44;100;58;1x35;3617;11,11;0;1,3
10533;1053LD;1053LD;55;100;92,73;100;44;1x35;3067;3,64;0;1,5
10535;1053LE;1053LE;42;100;90,48;100;62;1x35;3112;16,67;11,9;1,2
10537;1053LG;1053LG;27;100;81,48;100;70;1x25;2822;7,41;0;1,1
10539;1053LH;1053LH;62;100;93,55;100;68;3x25;3718;14,52;6,45;1,7
10541;1053LJ;1053LJ;40;100;95;100;75;1x25;2861;0;0;1,1
10543;1053LK;1053LK;31;100;100;100;71;1x25;2721;9,68;0;1,2
10545;1053LL;1053LL;42;100;85,71;100;43;3x25;2792;28,57;21,43;1,2
10547;1053LM;1053LM;35;100;88,57;100;66;1x25;2364;11,43;2,86;1,1
10549;1053LN;1053LN;37;100;94,59;100;78;1x25;1756;8,11;0;1
10551;1053LP;1053LP;23;100;100;100;87;1x25;2175;0;0;1
10553;1053LR;1053LR;31;100;100;100;84;1x25;2707;3,23;0;1,2
10555;1053LS;1053LS;29;100;100;100;79;1x25;2183;0;0;1
10557;1053LT;1053LT;23;100;95,65;100;74;1x25;2249;13,04;4,35;1,2
10559;1053LV;1053LV;27;100;88,89;100;63;1x25;2344;11,11;3,7;1,1
10561;1053LW;1053LW;42;97,62;92,86;100;40;1x35;5712;7,14;0;1,1
10563;1053LX;1053LX;23;100;91,3;100;78;1x35;3632;8,7;0;1,1
10565;1053LZ;1053LZ;26;100;96,15;100;62;1x25;2902;0;0;1
10567;1053MA;1053MB;34;100;97,06;100;82;1x25;2056;0;0;1
10569;1053MC;1053MC;60;100;100;100;95;1x25;1783;1,67;0;1,8
10571;1053MH;1053MJ;47;100;87,23;100;49;1x25;2630;8,51;4,26;1
10573;1053MK;1053MK;50;100;92;100;64;1x25;2703;16;8;1,1
10575;1053ML;1053ML;45;100;91,11;100;47;1x25;3473;17,78;15,56;1
10577;1053MN;1053MN;49;97,96;87,76;100;63;1x25;1882;8,16;0;1,7
10579;1053MP;1053MP;41;100;100;100;98;1x25;2055;2,44;0;1
10581;1053MR;1053MR;25;100;100;100;80;1x25;1682;0;0;1,4
