,POSTCODE_VAN,POSTCODE_TOT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter
3841,1018KW,1018KW,20,100,100,100,100,G4,1000,0,0
3843,1018LJ,1018LJ,72,100,100,100,99,G4,1402,0,0
3845,1018LK,1018LK,92,100,100,100,99,G4,1140,0,0
3847,1018LL,1018LM,16,100,100,100,100,G4,1285,0,0
3849,1018LN,1018LN,15,100,100,100,100,G4,1129,0,0
3851,1018LP,1018LP,120,100,"97,5",100,97,G4,1146,0,0
3853,1018LR,1018LR,58,100,"98,28",100,97,G4,1334,0,0
3855,1018LT,1018LT,74,100,100,100,97,G4,1100,0,0
3857,1018LV,1018LV,12,100,100,100,100,G4,597,0,0
3859,1018LW,1018LW,13,100,"92,31",100,92,G4,2270,0,0
3861,1018LX,1018LX,16,100,100,100,94,G4,1413,0,0
3863,1018LZ,1018LZ,52,100,100,100,96,G4,1392,0,0
3865,1018MA,1018MA,59,100,"96,61",100,100,G4,685,0,0
3867,1018MB,1018MC,22,100,100,100,100,G4,683,0,0
3869,1018MD,1018MD,24,100,100,100,96,G4,800,0,0
3871,1018ME,1018ME,18,100,"94,44",100,100,G4,719,0,0
3873,1018MG,1018MH,31,100,100,100,100,G4,616,0,0
3875,1018MJ,1018MJ,14,100,"92,86",100,100,G4,845,0,0
3877,1018MK,1018MK,21,100,100,100,100,G4,674,0,0
3879,1018ML,1018MM,33,100,100,100,100,G4,1163,0,0
3881,1018MN,1018MN,17,100,100,100,100,G4,760,0,0
3883,1018MP,1018MP,28,100,"96,43",100,89,G4,1594,0,0
3885,1018MR,1018MR,82,100,100,100,98,G4,1330,0,0
3887,1018MS,1018MS,220,100,100,100,98,G4,1038,0,0
3889,1018MT,1018MT,20,100,95,100,95,G4,1884,0,0
3891,1018MV,1018MV,11,100,100,100,100,G4,1711,0,0
3893,1018MW,1018MW,30,100,"96,67",100,93,G4,1355,0,0
3895,1018MX,1018MX,50,100,100,100,92,G4,1346,0,0
3897,1018MZ,1018MZ,105,100,100,100,96,G4,1253,0,0
3899,1018NA,1018NA,36,100,"94,44",100,94,G4,1299,0,0
3901,1018NB,1018NB,49,100,100,100,100,G4,999,0,0
3903,1018NC,1018NC,19,100,"89,47",100,79,G4,2016,0,0
3905,1018ND,1018ND,29,100,100,100,100,G4,1472,0,0
3907,1018NE,1018NE,154,100,100,100,99,G4,1317,0,0
3909,1018NG,1018NG,11,100,"72,73",100,100,G4,1540,0,0
3911,1018NH,1018NJ,16,100,100,100,100,G4,1551,0,0
3913,1018NK,1018NK,51,100,"98,04",100,100,G4,803,0,0
3915,1018NL,1018NL,39,100,"94,87",100,97,G4,784,0,0
3917,1018NM,1018NM,41,100,"97,56",100,100,G4,753,0,0
3919,1018NN,1018NN,45,100,100,100,100,G4,872,0,0
3921,1018NP,1018NR,20,100,100,100,100,G4,1172,0,0
3923,1018NS,1018NV,31,100,"93,55",100,100,G4,852,0,0
3926,1018NW,1018NW,36,100,100,100,94,G4,1191,0,0
3928,1018NX,1018NX,20,100,100,100,100,G4,1196,0,0
3930,1018NZ,1018NZ,17,100,100,100,100,G4,1128,0,0
3932,1018PA,1018PA,21,100,100,100,100,G4,934,0,0
3934,1018PB,1018PB,23,100,100,100,100,G4,1207,0,0
3936,1018PC,1018PC,22,100,100,100,100,G4,1150,0,0
3938,1018PE,1018PE,32,100,100,100,100,G4,876,0,0
3940,1018PG,1018PH,41,100,"95,12",100,95,G4,751,0,0
3942,1018PJ,1018PJ,11,100,"63,64",100,64,G4,1061,0,0
3944,1018PK,1018PK,33,100,100,100,100,G4,787,0,0
3946,1018PL,1018PL,22,100,100,100,100,G4,913,0,0
3948,1018PM,1018PM,11,100,0,100,100,OBK,1772,0,0
3950,1018PN,1018PR,40,100,95,100,95,G4,951,0,0
3954,1018PS,1018PS,32,100,"93,75",100,91,G4,1351,0,0
3956,1018PT,1018PT,28,100,100,100,100,G4,618,0,0
3958,1018PV,1018PV,29,100,100,100,97,G4,1348,0,0
3960,1018PW,1018PW,49,100,"93,88",100,100,G4,812,0,0
3962,1018PX,1018PX,31,100,"90,32",100,94,G4,1725,0,0
3964,1018PZ,1018PZ,18,100,100,100,100,G4,586,0,0
3966,1018QQ,1018RA,19,100,"94,74",100,79,G4,3395,0,0
3968,1018RB,1018RC,25,100,100,100,92,G4,951,0,0
3970,1018RD,1018RG,45,100,"97,78",100,98,G4,797,0,0
3972,1018RH,1018RH,18,100,100,100,100,G4,404,0,0
3974,1018RJ,1018RJ,46,100,100,100,100,G4,513,0,0
3976,1018RK,1018RK,19,100,100,100,89,G4,2018,0,0
3978,1018RL,1018RL,21,100,"95,24",100,81,G4,2412,0,0
3980,1018RR,1018RR,28,100,"96,43",100,96,G4,726,0,0
3982,1018RS,1018RS,43,100,"95,35",100,100,G4,751,0,0
3984,1018RT,1018RT,36,100,"97,22",100,100,G4,816,0,0
3986,1018RV,1018RV,27,100,100,100,96,G4,819,0,0
3988,1018RW,1018RW,25,100,100,100,100,G4,901,0,0
3990,1018RX,1018RX,23,100,100,100,100,G4,698,0,0
3992,1018RZ,1018RZ,25,100,96,100,100,G4,730,0,0
3994,1018SB,1018SG,45,100,100,100,96,G4,1517,0,0
3996,1018SH,1018SH,27,100,100,100,100,G4,606,0,0
3998,1018SJ,1018SJ,38,100,100,100,97,G4,616,0,0
4000,1018SK,1018SK,79,100,100,100,96,G4,1253,0,0
4002,1018SL,1018SL,24,100,100,100,100,G4,771,0,0
4004,1018SM,1018SP,34,100,100,100,88,G4,1605,0,0
4008,1018SR,1018ST,34,100,100,100,68,G4,3425,0,0
4010,1018SV,1018SV,18,100,100,100,83,G4,1814,0,0
4012,1018SW,1018SW,22,100,100,100,91,G4,1624,0,0
4014,1018SX,1018SX,18,100,100,100,89,G4,1756,0,0
4016,1018SZ,1018SZ,14,100,100,100,100,G4,1965,0,0
4018,1018TA,1018TA,28,100,"96,43",100,93,G4,1795,0,0
4020,1018TB,1018TB,22,100,100,100,95,G4,1080,0,0
4022,1018TC,1018TC,20,100,95,100,90,G4,1403,0,0
4024,1018TD,1018TE,24,100,"83,33",100,75,G4,1722,0,0
4026,1018TG,1018TG,18,100,100,100,100,G4,1127,0,0
4028,1018TH,1018TH,25,100,96,100,96,G4,1010,0,0
4030,1018TJ,1018TJ,14,100,100,100,93,G4,2109,0,0
4032,1018TK,1018TK,13,100,100,100,69,G4,3323,0,0
4034,1018TL,1018TL,29,100,"93,1",100,86,G4,1807,0,0
4036,1018TM,1018TM,28,100,100,100,93,G4,1626,0,0
4038,1018TN,1018TN,28,100,100,100,86,G4,2579,0,0
4040,1018TP,1018TP,12,100,100,100,100,G4,1313,0,0
4042,1018TR,1018TR,17,100,100,100,100,G4,2052,0,0
4044,1018TS,1018TS,22,100,100,100,100,G4,1027,0,0
4046,1018TT,1018TT,15,100,100,100,80,G4,2517,0,0
4048,1018TV,1018TV,21,100,100,100,48,G4,5631,0,0
4050,1018TW,1018TW,48,100,100,100,94,G4,1212,0,0
4052,1018TZ,1018TZ,44,100,"97,73",100,82,G4,1594,0,0
4054,1018VA,1018VA,23,100,100,100,65,G4,1761,0,0
4056,1018VB,1018VB,15,100,100,100,100,G4,1612,0,0
4058,1018VC,1018VC,14,100,100,100,64,G4,3164,0,0
4060,1018VD,1018VD,12,100,"91,67",100,75,G4,1654,0,0
4062,1018VE,1018VG,112,100,100,100,98,G4,2073,0,0
4064,1018VH,1018VJ,36,100,100,100,100,G4,1119,0,0
4066,1018VK,1018VK,47,100,"97,87",100,94,G4,1847,0,0
4068,1018VL,1018VL,21,100,"95,24",100,76,G4,1569,0,0
4070,1018VM,1018VM,33,100,"96,97",100,85,G4,1714,0,0
4072,1018VP,1018VP,25,100,96,100,96,G4,720,0,0
4074,1018VR,1018VR,27,100,100,100,93,G4,2816,0,0
4076,1018VS,1018VS,21,100,100,100,95,G4,1216,0,0
4078,1018VT,1018VT,38,100,100,100,100,G4,1050,0,0
4080,1018VV,1018VV,39,100,100,100,97,G4,1095,0,0
4082,1018VW,1018VW,33,100,100,100,91,G4,1133,0,0
4084,1018VX,1018VX,36,100,"94,44",100,89,G4,1042,0,0
4086,1018VZ,1018VZ,12,100,100,100,100,G4,1345,0,0
4088,1018WA,1018WA,144,100,"95,14",100,99,G4,859,0,0
4090,1018WC,1018WC,23,100,"95,65",100,87,G4,1894,0,0
4092,1018WD,1018WD,17,100,"94,12",100,94,G4,1366,0,0
4094,1018WE,1018WE,29,100,100,100,93,G4,2859,0,0
4096,1018WG,1018WG,33,100,100,100,94,G4,1054,0,0
4098,1018WH,1018WK,24,100,100,100,71,G4,2332,0,0
4100,1018WL,1018WL,27,100,100,100,74,G4,1037,0,0
4102,1018WM,1018WM,64,100,100,100,100,G4,997,0,0
4104,1018WN,1018WN,26,100,100,100,100,G4,970,0,0
4106,1018WP,1018WP,26,100,100,100,100,G4,750,0,0
4108,1018WR,1018WR,24,100,"95,83",100,92,G4,981,0,0
4110,1018WS,1018WS,12,100,100,100,100,G4,1342,0,0
4112,1018WT,1018WT,28,100,100,100,93,G4,1672,0,0
4114,1018WV,1018WV,16,100,"93,75",100,94,G4,2280,0,0
4116,1018WW,1018WW,74,100,100,100,100,G4,1184,0,0
4118,1018WZ,1018WZ,20,100,90,100,85,G4,1379,0,0
4120,1018XB,1018XB,15,100,100,100,100,G4,3017,0,0
4122,1018XC,1018XC,21,100,100,100,100,G4,1011,0,0
4124,1018XD,1018XD,14,100,100,100,57,G4,2038,0,0
4126,1018XE,1018XE,38,100,"94,74",100,100,G4,1437,0,0
4128,1018XG,1018XH,30,100,"96,67",100,73,G4,3136,0,0
4130,1018XJ,1018XJ,32,100,100,100,81,G4,1565,0,0
4132,1018XK,1018XK,34,100,100,100,97,G4,924,0,0
4134,1018XL,1018XL,24,100,100,100,96,G4,910,0,0
4136,1018XM,1018XM,21,100,"4,76",100,71,G6,1020,0,0
4138,1018XN,1018XN,12,100,100,100,100,G4,1414,0,0
4140,1018XP,1018XP,16,100,100,100,100,G4,1063,0,0
4142,1018XR,1018XS,37,100,"97,3",100,89,G4,1535,0,0
4144,1018XT,1018XT,16,100,100,100,100,G4,790,0,0
4146,1018XV,1018XW,26,100,100,100,88,G4,2336,0,0
4149,1018XX,1018XX,36,100,100,100,100,G4,1154,0,0
4151,1018XZ,1018XZ,34,100,100,100,100,G4,1141,0,0
4153,1018ZA,1018ZA,24,100,100,100,88,G4,2019,0,0
4155,1018ZC,1018ZC,78,100,100,100,96,G4,1412,0,0
4157,1018ZD,1018ZD,38,100,"97,37",100,97,G4,1063,0,0
4159,1018ZE,1018ZE,45,100,100,100,98,G4,743,0,0
4161,1018ZG,1018ZG,42,100,100,100,98,G4,846,0,0
4163,1018ZH,1018ZH,46,100,100,100,98,G4,783,0,0
4165,1018ZJ,1018ZJ,39,100,100,100,97,G4,877,0,0
4167,1018ZK,1018ZK,23,100,"95,65",100,87,G4,1624,0,0
4169,1018ZL,1018ZL,30,100,100,100,93,G4,1513,0,0
4171,1018ZM,1018ZM,53,100,100,100,100,G4,909,0,0
4173,1018ZN,1018ZN,14,100,100,100,100,G4,1109,0,0
4175,1018ZP,1018ZP,74,100,100,100,100,G4,955,0,0
4177,1018ZR,1018ZR,36,100,"97,22",100,97,G4,984,0,0
4179,1018ZS,1018ZS,71,100,100,100,100,G4,964,0,0
4181,1018ZT,1018ZT,23,100,100,100,100,G4,997,0,0
4183,1018ZV,1018ZV,65,100,100,100,97,G4,1298,0,0
4185,1018ZW,1018ZW,100,100,100,100,97,G4,1160,0,0
4187,1018ZX,1018ZX,37,100,"97,3",100,100,G4,1028,0,0
4189,1018ZZ,1018ZZ,43,100,100,100,84,G4,1777,0,0
4191,1019AA,1019AA,11,100,"90,91",100,64,G6,3406,0,0
4193,1019AB,1019AD,24,100,"95,83",100,46,G4,3982,0,0
4195,1019AE,1019AT,38,100,"97,37",100,53,G4,7735,0,0
4200,1019AV,1019AW,45,100,"75,56",100,87,G4,2392,0,0
4202,1019AX,1019BD,16,100,"68,75",100,75,G4,2946,0,0
4208,1019BE,1019BG,31,100,"96,77",100,90,G4,2028,0,0
4210,1019BH,1019BJ,20,100,70,100,60,OBK,1329,0,0
4213,1019BK,1019BK,29,100,"89,66",100,97,OBK,107,0,0
4215,1019BL,1019BM,38,100,"78,95",100,42,G4,8584,0,0
4218,1019BN,1019BN,22,100,100,100,86,G4,2150,0,0
4220,1019BP,1019BP,18,100,100,100,89,G4,1662,0,0
4222,1019BR,1019BV,18,100,"88,89",100,61,G4,6342,0,0
4227,1019BW,1019BX,55,100,100,100,96,G4,1288,0,0
4230,1019BZ,1019BZ,53,100,100,100,98,G4,1366,0,0
4232,1019CA,1019CL,51,100,"96,08",100,86,G4,2775,0,0
4235,1019CM,1019CN,18,100,100,100,94,G4,1412,0,0
4237,1019CP,1019CP,22,100,100,100,95,G4,1019,0,0
4239,1019CR,1019CR,19,100,100,100,100,G4,912,0,0
4241,1019CS,1019CS,26,100,100,100,100,G4,1008,0,0
4243,1019CT,1019CT,25,100,100,100,96,G4,969,0,0
4245,1019CV,1019CV,22,100,100,100,100,G4,993,0,0
4247,1019CX,1019CX,25,100,100,100,100,G4,895,0,0
4249,1019CZ,1019DA,23,100,"95,65",100,78,G4,3873,0,0
4252,1019DB,1019DD,22,100,100,100,73,G4,3669,0,0
4255,1019DE,1019DE,18,100,"94,44",100,78,G4,1691,0,0
4257,1019DG,1019DG,17,100,"94,12",100,88,G4,1531,0,0
4259,1019DH,1019DH,24,100,100,100,100,G4,1077,0,0
4261,1019DJ,1019DJ,23,100,100,100,96,G4,1237,0,0
4263,1019DK,1019DK,22,100,100,100,100,G4,977,0,0
4265,1019DL,1019DL,37,100,100,100,100,G4,919,0,0
4267,1019DM,1019DM,23,100,100,100,100,G4,1030,0,0
4275,1019DX,1019EA,38,100,"97,37",100,100,G4,1372,0,0
4278,1019EB,1019EB,25,100,100,100,100,G4,949,0,0
4280,1019EC,1019EC,22,100,100,100,100,G4,888,0,0
4283,1019EE,1019EE,27,100,"96,3",100,96,G4,918,0,0
4285,1019EG,1019EG,26,100,100,100,96,G4,959,0,0
4287,1019EH,1019EL,27,100,100,100,93,G4,1560,0,0
4289,1019EM,1019EN,21,100,100,100,95,G4,1681,0,0
4291,1019EP,1019EP,12,100,100,100,100,G4,1371,0,0
4293,1019ER,1019ER,13,100,100,100,100,G4,1123,0,0
4295,1019ES,1019ES,18,100,100,100,100,G4,1040,0,0
4297,1019ET,1019ET,14,100,100,100,100,G4,1080,0,0
4299,1019EV,1019EV,13,100,100,100,100,G4,1130,0,0
4302,1019EX,1019EX,13,100,100,100,100,G4,1063,0,0
4304,1019GA,1019GA,19,100,100,100,100,G4,945,0,0
4306,1019GB,1019GB,12,100,100,100,100,G4,1148,0,0
4308,1019GC,1019GC,11,100,100,100,100,G4,1013,0,0
4311,1019GE,1019GE,12,100,100,100,100,G4,969,0,0
4313,1019GG,1019GG,11,100,100,100,100,G4,1121,0,0
4315,1019GH,1019GH,12,100,100,100,100,G4,1117,0,0
4317,1019GJ,1019GJ,11,100,100,100,100,G4,989,0,0
4319,1019GK,1019GK,12,100,100,100,100,G4,1089,0,0
4321,1019GL,1019GL,11,100,100,100,100,G4,973,0,0
4323,1019GM,1019GN,13,100,100,100,92,G4,1248,0,0
4326,1019GP,1019GP,11,100,100,100,100,G4,1090,0,0
4328,1019GR,1019GR,12,100,100,100,100,G4,1132,0,0
4330,1019GS,1019GS,11,100,100,100,91,G4,1229,0,0
4332,1019GT,1019GT,12,100,100,100,100,G4,1230,0,0
4334,1019GV,1019GV,11,100,100,100,100,G4,1053,0,0
4336,1019GW,1019GX,13,100,100,100,85,G4,1107,0,0
4340,1019HC,1019HC,183,100,"98,91",100,98,G4,1195,0,0
4342,1019HD,1019HD,46,100,100,100,100,G4,736,0,0
4345,1019HG,1019HG,30,100,100,100,100,G4,1081,0,0
4347,1019HH,1019HH,30,100,100,100,93,G4,1043,0,0
4349,1019HJ,1019HJ,25,100,100,100,100,G4,1394,0,0
4351,1019HK,1019HK,30,100,100,100,100,G4,964,0,0
4353,1019HL,1019HL,25,100,100,100,96,G4,1199,0,0
4356,1019HN,1019HN,30,100,100,100,97,G4,943,0,0
4358,1019HP,1019HP,55,100,100,100,98,G4,1080,0,0
4360,1019HR,1019HR,55,100,100,100,98,G4,963,0,0
4362,1019HS,1019HS,55,100,100,100,98,G4,1013,0,0
4364,1019HT,1019HT,55,100,100,100,98,G4,1060,0,0
4369,1019JC,1019JD,23,100,100,100,100,G4,1092,0,0
4372,1019JE,1019JE,20,100,100,100,100,G4,1066,0,0
4374,1019JG,1019JG,20,100,100,100,100,G4,1132,0,0
4376,1019JH,1019JH,55,100,100,100,98,G4,1085,0,0
4378,1019JJ,1019JJ,45,100,100,100,98,G4,1034,0,0
4382,1019JR,1019JR,17,100,100,100,94,G4,1810,0,0
4389,1019KA,1019KA,12,100,100,100,92,G4,1659,0,0
4391,1019KB,1019KB,20,100,95,100,100,G4,1483,0,0
4393,1019KC,1019KC,16,100,"87,5",100,94,G4,1170,0,0
4395,1019KD,1019KD,16,100,100,100,100,G4,1089,0,0
4397,1019KE,1019KE,59,100,100,100,92,G4,985,0,0
4399,1019KH,1019KH,52,100,"98,08",100,100,G4,1198,0,0
4401,1019KJ,1019KJ,23,100,100,100,100,G4,1188,0,0
4403,1019KK,1019KK,23,100,100,100,100,G4,1258,0,0
4405,1019KL,1019KL,47,100,100,100,100,G4,1102,0,0
4407,1019KM,1019KN,70,100,100,100,99,G4,1353,0,0
4409,1019KP,1019KR,30,100,"96,67",100,97,OBK,566,0,0
4411,1019KS,1019KW,23,100,100,100,87,G4,1113,0,0
4416,1019KZ,1019LB,30,100,100,100,90,G4,2357,0,0
4418,1019LC,1019LC,45,100,100,100,100,G4,707,0,0
4420,1019LD,1019LD,52,100,100,100,100,G4,1089,0,0
4422,1019LE,1019LG,112,100,"98,21",100,93,G4,1435,0,0
4425,1019LH,1019LH,52,100,100,100,100,G4,1135,0,0
4427,1019LJ,1019LJ,52,100,100,100,100,G4,1201,0,0
4429,1019LK,1019LK,27,100,100,100,100,G4,1241,0,0
4431,1019LL,1019LM,65,100,"98,46",100,100,G4,1377,0,0
4434,1019LN,1019LN,64,100,100,100,100,G4,1269,0,0
4436,1019LP,1019LP,73,100,100,100,100,G4,1176,0,0
4438,1019LR,1019LR,24,100,"95,83",100,96,G4,1096,0,0
4440,1019LS,1019LS,48,100,100,100,100,G4,1165,0,0
4442,1019LT,1019LT,26,100,100,100,100,G4,1312,0,0
4444,1019LW,1019LW,19,100,100,100,100,G4,1213,0,0
4446,1019LX,1019LX,91,100,"97,8",100,98,G4,1053,0,0
4448,1019LZ,1019LZ,92,100,100,100,100,G4,1110,0,0
4450,1019MA,1019MB,24,100,100,100,96,G4,2393,0,0
4452,1019MC,1019MC,19,100,100,100,100,G4,896,0,0
4454,1019MD,1019ME,32,100,"96,88",100,94,G4,1197,0,0
4457,1019MG,1019MG,24,100,100,100,100,G4,907,0,0
4459,1019MH,1019MJ,53,100,"98,11",100,100,G4,1223,0,0
4461,1019MK,1019MK,21,100,100,100,100,G4,1086,0,0
4467,1019NA,1019NA,49,100,100,100,100,G4,1417,0,0
4469,1019NB,1019NB,46,100,100,100,96,G4,1249,0,0
4471,1019NC,1019NC,49,100,100,100,100,G4,1234,0,0
4473,1019ND,1019ND,37,100,100,100,100,G4,1102,0,0
4475,1019NE,1019NE,42,100,100,100,100,G4,1157,0,0
4477,1019NH,1019NH,12,100,100,100,100,G4,842,0,0
4479,1019NJ,1019NJ,27,100,100,100,100,G4,1413,0,0
4481,1019NL,1019NL,18,100,100,100,100,G4,1191,0,0
4483,1019NM,1019NM,20,100,100,100,100,G4,1041,0,0
4485,1019NN,1019NN,12,100,100,100,100,G4,1052,0,0
4487,1019PA,1019PA,24,100,100,100,92,G4,1265,0,0
4489,1019PB,1019PB,27,100,100,100,100,OBK,65,0,0
4491,1019PC,1019PC,45,100,100,100,100,OBK,65,0,0
4493,1019PD,1019PG,46,100,"97,83",100,89,OBK,441,0,0
4497,1019PH,1019PH,32,100,"93,75",100,97,OBK,314,0,0
4499,1019PJ,1019PJ,49,100,100,100,98,OBK,99,0,0
4501,1019PK,1019PK,40,100,100,100,95,OBK,62,0,0
4503,1019PL,1019PL,21,100,"95,24",100,100,OBK,65,0,0
4505,1019PM,1019PM,66,100,"96,97",100,95,OBK,87,0,0
4507,1019PN,1019PN,26,100,"96,15",100,100,OBK,65,0,0
4509,1019PP,1019PP,27,100,100,100,96,OBK,96,0,0
4511,1019PR,1019PR,30,100,"93,33",100,97,OBK,139,0,0
4513,1019PS,1019PS,24,100,"16,67",100,92,OBK,628,0,0
4515,1019PT,1019PT,25,100,96,100,100,OBK,143,0,0
4517,1019PV,1019PV,27,100,"96,3",100,100,OBK,65,0,0
4519,1019PW,1019PW,16,100,100,100,100,OBK,65,0,0
4521,1019PX,1019PX,32,100,100,100,97,OBK,63,0,0
4523,1019PZ,1019PZ,25,100,100,100,96,OBK,92,0,0
4525,1019QQ,1019RA,22,100,100,100,91,OBK,721,0,0
4527,1019RB,1019RB,28,100,100,100,96,OBK,63,0,0
4529,1019RC,1019RC,27,100,"96,3",100,93,OBK,82,0,0
4531,1019RD,1019RD,34,100,100,100,100,OBK,65,0,0
4533,1019RE,1019RE,31,100,100,100,100,OBK,65,0,0
4535,1019RG,1019RG,27,100,"92,59",100,93,OBK,63,0,0
4537,1019RH,1019RH,18,100,100,100,100,OBK,65,0,0
4539,1019RJ,1019RJ,29,100,100,100,97,OBK,89,0,0
4541,1019RK,1019RK,40,100,"92,5",100,93,OBK,162,0,0
4543,1019RL,1019RL,30,100,100,100,100,OBK,65,0,0
4544,1019RM,1019RM,18,100,"94,44",100,100,OBK,127,0,0
4547,1019RN,1019RN,22,100,100,100,100,OBK,65,0,0
4549,1019RP,1019RP,22,100,"95,45",100,91,OBK,215,0,0
4551,1019RR,1019RR,22,100,"90,91",100,95,OBK,83,0,0
4553,1019RS,1019RS,23,100,100,100,96,OBK,104,0,0
4555,1019RT,1019RT,15,100,"93,33",100,93,OBK,160,0,0
4557,1019RV,1019RV,27,100,"88,89",100,96,OBK,65,0,0
4559,1019RW,1019RW,38,100,"97,37",100,100,OBK,90,0,0
4561,1019RX,1019RX,17,100,"88,24",100,100,OBK,65,0,0
4563,1019RZ,1019RZ,40,100,"97,5",100,98,OBK,64,0,0
4565,1019SB,1019SB,37,100,"97,3",100,100,OBK,67,0,0
4567,1019SC,1019SC,36,100,"97,22",100,100,OBK,65,0,0
4569,1019SE,1019SE,50,100,96,100,100,OBK,87,0,0
4571,1019SG,1019SG,40,100,"97,5",100,100,OBK,65,0,0
4573,1019SH,1019SH,33,100,100,100,94,OBK,151,0,0
4575,1019SJ,1019SJ,26,100,"92,31",100,100,OBK,65,0,0
4577,1019SK,1019SK,10,100,100,100,100,OBK,65,0,0
4579,1019SL,1019SL,30,100,100,100,100,OBK,65,0,0
4581,1019SZ,1021BM,16,100,100,100,56,G4,5265,0,0
4620,1021BN,1021BN,13,100,100,100,92,G4,1402,0,0
4622,1021BP,1021BP,16,100,100,100,100,G4,1836,0,0
4624,1021BR,1021BR,18,100,100,100,100,G4,1418,0,0
4626,1021BS,1021BS,20,100,100,100,85,G4,1347,0,0
4628,1021BT,1021BT,11,100,100,100,91,G4,1175,0,0
4630,1021BV,1021BV,15,100,100,100,93,G4,1263,0,0
4632,1021BW,1021BW,17,100,100,100,94,G4,1742,0,0
4634,1021BX,1021BX,17,100,100,100,88,G4,1732,0,0
4636,1021BZ,1021BZ,16,100,100,100,75,G4,3535,0,0
4638,1021CE,1021CE,12,100,100,100,100,G4,1762,0,0
4640,1021CG,1021CH,19,100,100,100,100,G4,1668,0,0
4642,1021CJ,1021CJ,11,100,100,100,91,G4,1418,0,0
4644,1021CK,1021CK,30,100,"96,67",100,100,G4,1415,0,0
4646,1021CL,1021CL,10,100,100,100,90,G4,1781,0,0
4648,1021CM,1021CM,25,100,96,100,96,G4,1831,0,0
4650,1021CN,1021CN,22,100,"95,45",100,95,G4,1412,0,0
4652,1021CP,1021CR,26,100,100,100,88,G4,1367,0,0
4655,1021CS,1021CS,13,100,100,100,92,G4,3260,0,0
4657,1021CT,1021CT,11,100,100,100,91,G4,1911,0,0
4659,1021CV,1021CV,23,100,100,100,87,G4,1719,0,0
4661,1021CW,1021CW,21,100,100,100,100,G4,1707,0,0
4663,1021CX,1021CX,14,100,100,100,100,G4,1446,0,0
4665,1021CZ,1021CZ,15,100,100,100,100,G4,1779,0,0
4667,1021EA,1021EB,25,100,100,100,96,G4,1385,0,0
4669,1021EC,1021EC,21,100,100,100,100,G4,1797,0,0
4671,1021ED,1021ED,20,100,100,100,100,G4,1614,0,0
4673,1021EE,1021EE,22,100,100,100,95,G4,1616,0,0
4675,1021EG,1021EG,25,100,96,100,96,G4,1520,0,0
4677,1021EH,1021EH,15,100,100,100,100,G4,1517,0,0
4679,1021EJ,1021EJ,17,100,100,100,100,G4,1441,0,0
4681,1021EK,1021EK,19,100,100,100,84,G4,4112,0,0
4683,1021EL,1021EL,20,100,95,100,95,G4,1326,0,0
4685,1021EM,1021EM,19,100,100,100,79,G4,1874,0,0
4687,1021EN,1021EN,18,100,100,100,100,G4,1358,0,0
4689,1021EP,1021EP,17,100,100,100,94,G4,1391,0,0
4691,1021ER,1021ET,26,100,100,100,100,G4,1303,0,0
4693,1021EV,1021EV,10,100,100,100,100,G4,1481,0,0
4695,1021EW,1021EX,19,100,100,100,95,G4,1090,0,0
4697,1021EZ,1021EZ,41,100,"92,68",100,93,G4,1794,0,0
4699,1021GA,1021GC,25,100,100,100,100,G4,1192,0,0
4701,1021GD,1021GE,43,100,"97,67",100,98,G4,1218,0,0
4703,1021GG,1021GG,10,100,100,100,100,G4,1379,0,0
4705,1021GH,1021GH,13,100,100,100,100,G4,1184,0,0
4707,1021GJ,1021GJ,12,100,"91,67",100,92,G4,1233,0,0
4709,1021GK,1021GK,17,100,100,100,94,G4,1708,0,0
4711,1021GL,1021GL,26,100,100,100,96,G4,1108,0,0
4713,1021GM,1021GM,20,100,100,100,95,G4,1001,0,0
4715,1021GN,1021GN,17,100,100,100,65,G6,1529,0,0
4717,1021GP,1021GP,17,100,"94,12",100,88,G4,1393,0,0
4719,1021GS,1021GS,26,100,100,100,81,G4,2986,0,0
4721,1021GV,1021GV,29,100,100,100,93,G4,1564,0,0
4723,1021GW,1021GW,28,100,100,100,100,G4,831,0,0
4725,1021GX,1021GX,29,100,"96,55",100,90,G4,4384,0,0
4727,1021GZ,1021GZ,23,100,100,100,96,G4,1726,0,0
4729,1021HB,1021HC,22,100,100,100,91,G4,1433,0,0
4731,1021HG,1021HG,18,100,"88,89",100,89,G4,3150,0,0
4733,1021HJ,1021HJ,25,100,100,100,92,G4,1377,0,0
4735,1021HK,1021HK,21,100,100,100,100,G4,1219,0,0
4737,1021HL,1021HL,18,100,100,100,89,G4,1349,0,0
4739,1021HM,1021HM,14,100,100,100,93,G4,1437,0,0
4741,1021HN,1021HN,25,100,100,100,100,G4,1591,0,0
4743,1021HP,1021HP,29,100,100,100,97,G4,1304,0,0
4745,1021HR,1021HS,24,100,100,100,63,G4,3350,0,0
4748,1021HT,1021HT,21,100,100,100,100,G4,1332,0,0
4750,1021HV,1021HV,21,100,100,100,100,G4,672,0,0
4752,1021HW,1021HW,33,100,100,100,100,G4,911,0,0
4754,1021HX,1021HX,14,100,100,100,100,G4,849,0,0
4756,1021HZ,1021HZ,14,100,"92,86",100,100,G4,1109,0,0
